#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ser" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ser" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ser" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ser">
#                            <taxonset id="TaxonSet.Ser" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ser"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ser" name="distribution">
#            <parameter id="gammaShape.s:Ser" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ser" name="distribution">
#            <parameter id="ucldStdev.c:Ser" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ser" id="treeLikelihood.Ser" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ser">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ser" shape="@gammaShape.s:Ser" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ser" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ser" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ser" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ser" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ser">
#                <LogNormal S="@ucldStdev.c:Ser" id="LogNormalDistributionModel.c:Ser" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="110" id="rateCategories.c:Ser" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ser" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ser	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	indicators.alltrees55	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	popSizes.alltrees56	sum(indicators.alltrees)
13900000	-7384.887132177022	-7022.433961790869	-362.4531703861531	-7022.433961790869	2.193540995229971	1.1447176997767152	1.0	0.3397833541220422	0.9107163445144795	0.11005241940874817	0.33109711035134176	-127.57082051825057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.324351370210582	42.09277480619246	7.158357203254843	22.46328355662152	10.597684827223603	19.852866973809693	12.548473733946006	15.875728732084449	79.58574281696174	40.35333076026064	20.556521875276516	8.186078645736261	19.823072937294974	1.279338124372488	13.72635908195735	33.23639648563585	7.739615379115162	2.6808387491080947	6.7924746060250385	45.31285666371422	70.0389608595359	9.679332267369826	1.6155212654166733	46.17314711051957	38.20557798938206	2.6172631371454873	22.133415661431012	8.087738906309422	8.753183932581848	30.539958649375066	15.535295116097569	30.031703334394017	13.59930431631287	22.27969791669816	63.64226251248287	13.059667901032334	1.2868717947350725	12.188592528632032	17.921602853638202	8.813423673071817	1.354322403212275	8.793019871596178	6.615282266999718	22.968563436167805	4.242236411937741	8.299326683637101	64.52335360237691	0.8907553580042334	14.472179156796045	45.29359359478841	10.780498435095058	27.5913330716576	3.158993965910866	1.1826937734897383	0.004762444638711833	41.110678879436286	7.542912019675584	2
13910000	-7340.080553103866	-7000.0628372925885	-340.01771581127764	-7000.0628372925885	2.305498903511161	1.1447176997767152	1.0	0.46004340429540114	0.8877157366050872	0.16268366322993394	0.4308495702192134	-121.38902885073546	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.471972336431477	47.86888873459131	5.540786683211615	10.761875895294608	8.202931105038324	15.366724211812196	9.712901184655166	6.938777414308492	61.6017909490773	31.23470809727431	5.691982643973594	9.537278157632883	10.426211629193952	0.9902467062729013	10.624620349443955	25.725984023515696	6.924353648016389	4.879367279455555	5.257582399772398	2.857814600732431	0.7315776350711897	7.492098229610229	5.131615040515838	35.7394233575843	29.57228198275964	4.366500421098088	17.13193841389791	6.260156451678037	6.7752311867447865	11.394228778293783	12.024791981587214	2.2883361945015883	10.526276087830215	17.245165338590315	49.26105118899153	10.108581052689619	1.2744106554914358	9.434342161498963	13.87186691215899	6.821858582169421	1.6878296879362675	6.806065417859072	5.120430128020407	17.77836824931759	3.28362029874849	6.423931841150706	49.943042550831024	1.100225670722855	28.885027676661934	35.058622125016676	5.421628866169986	28.52402089131322	2.4451576250911566	0.9154410326840944	0.0036862773237564673	19.498089687041777	28.60117982476681	3
13920000	-7305.273545215357	-6989.403623448673	-315.86992176668423	-6989.403623448673	3.9142442316980253	0.8311204061642029	1.0	0.5138502845937426	0.8302181322040875	0.21622181385713696	0.49207565728040054	-143.3125275786398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.197206439209555	17.53567414347254	2.4071494646675275	4.675408977333378	3.5636963390101832	2.0381266998661443	9.898277722318921	1.4352251346641776	13.106421534625028	8.253144030534788	0.09439075843273112	4.143392504369852	4.52958238182476	0.430204583785194	7.522133420820885	11.176443384453998	3.0082288183904646	2.1198012134713173	10.24482135564559	0.6583341120488998	1.2184237495770152	1.7450026537240002	2.229388190504674	15.526700218112234	12.847436079696905	1.8969904008331886	9.859410595927729	7.536482953198059	2.372389613280252	4.9501295162786	3.5117653667568534	1.134713921971488	4.573054567600896	16.766036419870783	21.401060856183086	11.503312501142068	3.5654290932018475	11.06878130437894	6.026519142618906	3.8703536246871857	1.8505505533707127	4.364390050216732	2.224528996735798	7.7236667030829596	4.736774162460001	8.407864228652778	21.697346426341188	5.1931309723099455	12.54886406644361	5.609574340384563	2.355382325468361	12.392027620686456	1.1411658039361543	19.78929076257864	0.0016014730387261757	8.47078561865824	11.285349187720717	1
13930000	-7522.417651884685	-6994.039693747845	-528.3779581368401	-6994.039693747845	1.856270407766545	0.9243787141970067	1.0	0.38280846486835696	0.9133028337197485	0.09979453415452126	0.33642726051774385	-127.4910378234476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593.4954004890814	62.274108000860004	666.5837207947866	346.813961592294	207.41341254107925	118.62256875896992	196.81269376138872	323.7307283547194	762.8168502857109	1016.0953900873511	7.205842980679912	241.1527518271033	263.62968385268437	25.038665566686696	65.50329391086328	418.53491823432194	175.0842231131527	123.3761695074521	596.2666726083547	1.7328544627296507	66.6940369323785	410.1663730030471	57.41211266223943	903.6813385271364	747.7434400130314	110.40818722050969	573.8350866092696	438.6366006466898	138.07725988913506	288.10626883457724	277.34588778461017	66.04235165540173	266.15984174064647	975.8128913978381	1245.5794887993013	669.5130769898956	207.514261891248	644.2225949166583	350.7540436124554	225.10592251229025	67.64900907836875	254.01519878857394	129.471511211224	449.53102504275023	102.57815629527146	254.0279547402056	44.180960600544125	302.2493821790526	918.4395366761252	326.4871207194938	551.0003418198369	721.2378644539007	66.41786256550792	1151.7716265281272	0.09320855551541962	493.0146636898356	278.8437135846973	1
13940000	-7505.106396172251	-6995.3888330379405	-509.7175631343105	-6995.3888330379405	2.3427326638442794	0.9607837834030176	1.0	0.4083332941677277	0.8582049878918022	0.14487128316265566	0.3967905068688552	-119.98539178082046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486.72703919391853	58.54323794880322	546.666950628341	284.4229837970517	170.1002503002271	97.28266070141625	161.40657472883387	265.49236738538485	625.5879770607002	833.3023311524457	5.909529570056269	197.76996551876599	216.2033528136948	20.53427127926722	53.71941261281945	343.2415169242882	143.5870024522626	101.18110037914937	488.9997662821201	1.9593346971882282	54.69594389650815	336.3784523758148	47.08381494941941	741.1112906918005	613.2262361836346	90.54602617698825	470.60356737516787	359.7269561632874	113.23750079691527	236.2766604214665	227.45204542911284	54.161495196336645	218.27834152714735	800.2665547971068	1021.5028055219304	549.0693228563563	170.18295710060315	528.328536240066	287.65425476271366	184.60992128857862	55.479118904684206	208.31848994066775	106.17990511783358	368.66150043380213	84.12459853677841	208.32895112800753	36.23291456702977	247.87546249721586	753.2145253301397	267.75289155028594	451.876736951629	591.4889484078657	54.46945261826509	944.57074670777	0.27857924081598595	404.3225395499148	228.68041605558082	1
13950000	-7400.312170309794	-7001.5883836818875	-398.7237866279069	-7001.5883836818875	2.0240987288582355	0.9355054149226543	1.0	0.35505496346923854	0.9683668868750305	0.13829418134320284	0.3701019830395459	-122.96868180645966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.16468638477711	40.21196052182672	72.06649850824282	37.49516687255452	16.68137316071421	14.166250475120805	17.984639183201715	34.99956468218359	82.4705699947654	109.85332319044998	0.779046736692916	26.07179546641954	26.40051836823117	2.7070102350512295	4.577808164029179	45.249148936037415	18.928915468797257	13.338592375403602	64.46429747910662	1.850331110031764	31.93212479936254	44.344398739457844	63.298293339231364	97.69988045498941	80.84093538917529	11.936582324779259	62.03914695635896	47.42240612848246	14.927974286497786	31.148090398046886	29.984751179439836	7.1400499120801175	28.77539195659647	105.49825339028348	134.66358323966236	72.38320057773409	22.435030707311114	69.64896565457906	37.92114174438273	24.33692141414125	7.313750785899008	27.462395755391395	13.997579266470126	48.60023720205078	11.090052632574414	27.4637748421296	4.776544988850779	32.67714762663666	99.29543646949924	35.29756707865264	59.57040964705046	57.505102074086835	36.23490847110519	124.52171515088513	0.03672479270901042	53.301392483725955	30.146685918348368	1
13960000	-7304.278086783772	-7006.077599310207	-298.2004874735653	-7006.077599310207	1.7543545471949873	0.9438239244914111	1.0	0.35907595970190237	0.9964718152181662	0.14480928188193112	0.3753645466679305	-117.16703493351169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.510256665552417	16.637096404336937	15.174030244539676	18.66381450062336	2.8165799378817957	4.992396682075007	3.786772835533595	14.373875621734737	1.561857960806828	3.901586438699245	13.13710902502089	1.4433468222597785	5.030483887841754	0.5699771187613287	0.9638847588347067	0.47548850748150606	8.186998075685558	2.8085200240554276	13.573341564930947	3.3193508912825522	6.723498955933349	4.624828523704979	13.327832452514427	20.571291398906453	17.021540160604832	2.513318462279965	7.164973426479445	1.447759349017761	3.1431738464040877	0.1384809981300305	3.587610811868973	1.5033800109080433	6.058830065095181	2.6010092015874093	3.7630452735031126	15.240713750474393	4.723829262371857	14.665004311574908	7.984522123978658	12.886491065462797	0.6812836206317343	5.782370899179508	2.9472736366602468	10.233069241061731	2.3350765965266564	5.782661274101405	5.960175619531727	6.880367947044894	3.0918016302282725	7.432112860997144	2.1229544677656285	12.108041547040488	7.62947567080408	26.218788354000143	0.007732623713183948	11.222925469753859	1.9576739430615295	2
13970000	-7321.271848308847	-6995.0244962326	-326.2473520762478	-6995.0244962326	1.394470025949745	0.9438239244914111	1.0	0.3548639513135777	1.0311253689580442	0.18673201379909987	0.4213153222178338	-125.6542978114824	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18.519638988954643	28.595315683394368	20.80031261381392	4.770634898833275	20.97424731020738	6.843495762550976	6.154344152254355	19.703473736764757	8.681265830465078	2.4360209896131533	18.00813430304852	6.452036135395676	2.586683033983765	18.691655903114672	1.3212774710704933	4.287909244785387	5.53912974076676	9.450979295431972	8.420023328929352	14.479256918899077	26.857079504781424	10.089465056414562	18.269574859756997	28.198789976782248	15.192130690580402	4.275568646471794	8.402345900458348	11.685790005007817	4.3086113281140594	1.5658206190916066	13.211307580606766	2.060808743642711	10.925458759024881	2.4120496018318547	4.775985077548425	20.891721273693626	4.31248676683604	20.10254818580276	10.945052406919585	17.664591300864238	5.577425717526575	2.3427905463459573	22.094938705072877	11.481851093510189	0.3310885692621455	7.92677754707834	6.543805031325816	9.431495910461758	4.2381911339467315	0.771857363477857	5.782829597581218	1.9890450107166249	10.458360532747621	0.1644739301188537	0.0105997541831113	5.7169192065002505	2.6835474396296677	3
13980000	-7278.872809688885	-6999.397669886223	-279.47513980266206	-6999.397669886223	1.4675608391867296	0.9438239244914111	1.0	0.3390079685647687	1.0228286950529837	0.1172519693451504	0.3400596875209432	-123.55319119809975	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.589656584434096	18.309427887107937	1.3628284185214732	1.3540867156953045	9.728136796787599	10.134769873887175	0.4173828208905028	3.2437117959771777	4.026487354659078	4.064080329901498	8.352413860864656	2.3743401643223034	1.1997382329080037	11.737208743371301	0.6128261860835398	8.28930590762615	2.569122555692841	6.560963272668264	2.4067336320552406	6.586404916627123	12.4566731535374	4.6796290147414465	15.57536406867181	13.07897643909819	10.598420148904461	1.9830659981153036	1.844625425659539	5.420025904430195	0.6868543390668448	0.7262485731414393	4.930739702357306	0.7017778571183694	5.067374089926494	1.228625056514975	2.2151658405971144	6.359114244771753	2.000189116760372	9.323831068795098	1.9193571784522738	8.193074015605877	2.586884742586896	0.8937807126948107	3.22732630731029	8.527168727766878	0.7515766751873564	3.6765455844584554	4.1118815013796555	4.374454113100073	1.9657298072337113	0.14579704649954198	2.682153812995449	0.9225457139433277	4.2905465110843	0.07628521148040526	0.004916307945670391	2.6515836909175343	3.6946029454132727	2
13990000	-7263.155015973818	-6994.530036653073	-268.6249793207453	-6994.530036653073	2.3395024319557183	0.975191694414988	1.0	0.31333931389325625	0.9615484831776578	0.10042793166752137	0.3056108926725847	-131.35195287740012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.059419958157337	16.166135641666717	0.9613829886631108	2.3004507396031824	0.5639280859251187	5.925608316628946	0.2514478065885899	1.6206267413923778	0.4847589219475522	2.3795705244039325	3.5610207016490465	2.641901740117487	0.8463339275077809	8.279804461743616	6.904085554323105	5.847542932852956	1.8123416618457275	4.628314462674478	0.21742626679052654	0.5000831367050503	0.383956649922415	3.301160782153042	10.98736264547583	6.418170914440222	7.476466369049787	3.5181692491212346	0.513397858487366	0.08270892967357839	2.2583364413306275	0.8657114401516108	6.934786316599574	6.70634773363827	6.88792336538772	1.4154183748251132	2.0212649667251625	0.6159658004020572	5.269658370530193	6.57733024707025	2.7794023411685074	5.779657861850749	1.7486718272496289	1.3754474796500293	1.5035456566313259	6.015339014744778	0.9337821331399232	2.593553475922871	1.4247489831808997	7.9851161899226435	1.3866890147717663	5.4137507843923025	0.6952253111908057	12.325604799247149	0.8324109888929444	1.866029481697042	0.0034681217105264864	0.7396875883304569	2.0755867332947204	1
14000000	-7311.532928661402	-7008.162283074955	-303.3706455864473	-7008.162283074955	3.174396817644913	0.975191694414988	1.0	0.39418310357689307	0.8863764766076698	0.14289822058569177	0.38257135743098664	-123.16257512066366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.507917335458936	17.26023726488496	1.8258374626035887	0.11367687122776353	1.7929032458180487	11.25378520402319	1.3271389884873577	6.677630953078617	22.553452902870983	14.203808026673105	2.079608443538214	5.017441775552822	2.5789255454295934	15.724822830811883	14.73429633692429	4.225729102284885	5.227724248692509	4.394174529469346	14.12497743280041	1.445166181231812	22.353889586045256	0.4490125721215921	13.630564556011327	13.11025203734466	14.19914076437904	33.31621168558352	5.855903595064883	5.804791390221507	4.288982982191336	0.8415693635678256	6.29272168436014	9.99401337964808	9.149740605777518	2.688131498568447	2.208299705096623	2.971459930301233	0.8696428510922011	0.29249477358152265	3.6873566419358044	10.976599305000137	4.051909298271454	1.5585922823073026	2.855500897129327	4.620646229945798	1.2457939544860186	17.799020753886342	2.7058519850819085	21.556931985525758	0.02685963636296329	16.43850058993634	4.626386023788582	23.408517996565152	1.068154216466024	3.5439222184938473	1.4226292144699533	1.404798426145141	11.117077811336246	2
14010000	-7361.2907578790955	-7005.1848977400805	-356.10586013901485	-7005.1848977400805	1.8817787160632908	0.8895443783232116	1.0	0.38631263420320006	0.9952773803791455	0.12554918922644392	0.3579433455279897	-121.38256987658912	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.430458875347217	46.434391153439705	64.76231794040109	3.7271706499059416	4.740985436281544	6.540352199477351	62.7182247190446	5.020386356323488	8.925114846473381	51.90313915213953	5.4991218109397995	3.1361665241940844	6.819469193697329	2.7032415676444197	7.453039634307043	11.17412229484963	18.329792974817458	1.4705414192552886	37.350767506786134	3.82146210857044	59.1105321599944	1.1873267952975852	36.04338839760414	0.3733789701031345	7.242050026284519	88.09827008894482	8.642420037063745	15.349646728502563	11.362879489541212	2.225367211310573	9.496765149045416	0.06327437759931169	15.392138373628692	7.108243188944531	4.107520684184408	7.85745035986286	3.694462174742119	1.4965743568260492	9.75050057975509	17.544181547331064	60.39487789573584	1.5034246193038818	1.0741401690239614	12.218404162901153	13.214042586005966	9.802835734634737	34.896322657525516	57.00313211695816	9.515824423387446	43.468431480045886	27.963769023697406	61.89929276189868	7.4572545708933555	21.157484992118313	14.666378465773322	1.2572327174483184	29.396959440221035	3
14020000	-7352.676734867602	-6998.586808228987	-354.08992663861517	-6998.586808228987	2.0892363652671704	0.8895443783232116	1.0	0.3744504157873999	0.981351111724701	0.2018922777906613	0.442873728687398	-124.47763042148064	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9999044118091	38.487593794177954	63.846008883987054	0.13454252848492956	4.673906183565644	6.447814067070885	38.91525156411772	4.949353915989434	8.606606023041964	4.673657809885522	5.4213158386099485	37.26393391502572	7.019961976548235	2.664993944506733	7.347588070312482	3.1809916070005997	18.07044840780435	1.4497350234506234	36.822298983439325	3.7673930071209103	58.27418908781621	1.170527546443407	20.75713352334783	0.3680961058904162	4.0989993746400035	86.85178532273865	19.1490191782948	15.132467653426428	11.202108385072878	2.1938809366616754	9.362397322360833	0.062379121112560096	15.17435809278215	7.007670080748847	18.526468777818177	1.3809656786285112	3.6421899699021	1.4753996262054023	54.08477755047542	0.20716470418833843	59.5403628731604	2.5442793226186446	0.7832329964371455	0.1309461523915225	13.027079745909031	9.6641373765795	34.40258158241356	56.196606225608804	9.381186930850197	23.476705636076062	4.022640879433436	61.02349207490741	7.351743370605825	16.753835092517342	14.458866816401065	1.2394443837126714	28.981027753049204	2
14030000	-7316.12025160752	-7023.937470735655	-292.1827808718653	-7023.937470735655	2.0706804655796294	0.8298817534073509	1.0	0.1872046455514359	0.995151177985633	0.04342419543176738	0.20745588599600412	-121.58234374980623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.390221387259398	20.28541638292974	22.112542689850258	0.04659770370500891	1.6187691575247647	2.2331476361098153	13.477978914256571	9.749310440413872	5.393574937491765	1.618683135333234	1.8776283750837586	12.906058560137005	1.954857909063618	0.92299884356401	2.54477699878541	1.1017104112751788	0.9150583915214706	0.502103861390514	12.753101915724386	1.3048057373606365	20.182788500722207	0.4054026366379056	7.189063328734847	0.8387546453631228	1.507774488897331	30.0804050904495	0.40916941846187976	5.241006334431872	3.3097453240525043	6.746123096969661	14.162507285523564	1.0230900236456766	5.25551474529015	1.200847731411347	6.416490848881067	8.561976199603048	0.9609221592445178	0.5109925865270266	17.148542282850272	0.07174979995255054	10.152338560470458	4.495174101206512	0.4214026833024578	13.66137697926462	4.511822462214151	6.484012920065592	11.915052595761727	19.46323467840357	3.249097322071106	8.130964874219107	1.3932087491019032	21.134987091237925	2.546216153036896	2.6657585263892654	5.007710196975459	0.45697033094237494	9.49347099919936	1
14040000	-7417.722767638823	-6994.38158756002	-423.3411800788027	-6994.38158756002	1.9331783632473076	0.8838291941153282	1.0	0.4233506656584402	1.0003843446034195	0.23531808353841238	0.4728447833424674	-122.49577050830767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.30532612881132	28.098090079667685	215.59871202353787	0.45433060516670937	15.783103296662539	11.128350218872768	131.41116041475888	95.05640321660795	52.5877021939865	15.782264574767947	26.228200255300063	125.83490021448704	22.00910264058844	10.203808293144622	24.811739247747898	10.741747298146615	8.921878112593268	4.895544910243559	124.34356310353878	30.88769087926214	196.78348468701807	3.9527017555605575	70.0938293741459	8.177911684803766	14.700898145803153	293.2858823885488	3.9894281203713855	100.46735416179058	25.84037147165534	65.77513365419077	138.0853560176226	9.903157521769902	51.2416064492374	1.0461190516028815	62.561198055461745	83.47981807889967	9.369052794778257	4.982210551451929	167.19938910330436	0.6995651596782134	98.98595328293074	43.828236315244474	4.108703238591147	40.126291317160636	25.964435024767138	63.21954258800736	116.17252838670889	189.76778868590998	2.8437113270186027	79.27742996262985	13.583874821603732	206.06748212617472	24.825771094169887	223.574442765085	48.82549618098025	3.1392267443198505	92.56195222631149	1
