#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Phe" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Phe" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Phe" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Phe">
#                            <taxonset id="TaxonSet.Phe" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Phe"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Phe" name="distribution">
#            <parameter id="gammaShape.s:Phe" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Phe" name="distribution">
#            <parameter id="ucldStdev.c:Phe" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Phe" id="treeLikelihood.Phe" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Phe">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Phe" shape="@gammaShape.s:Phe" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Phe" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Phe" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Phe" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Phe" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Phe">
#                <LogNormal S="@ucldStdev.c:Phe" id="LogNormalDistributionModel.c:Phe" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:Phe" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Phe" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Phe	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	sum(indicators.alltrees)
11160000	-6347.195783291988	-6139.395776139859	-207.80000715212893	-6139.395776139859	0.8319395699757929	0.9938649616916904	1.0	0.4079045061703092	0.9565849801331057	0.18698870086985642	0.43530853472762177	-92.1666310414382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6.461775799572139	9.050633822918853	4.789633304548859	3.149431292778421	1.3451703216397284	3.8311387303434925	1.969597038945571	0.3546362113360019	2.7903577926326912	2.2724938505533903	2.2897697995514554	1.0456411166735577	0.11402950309505365	7.282956055404725	2.4016204853244387	0.009339359337771445	0.21643931279359296	2.320491190682067	3.7082826014537846	1.7585533324429419	4.331635589243027	2.9100427374285514	2.520904296667766	0.9437321317270397	1.122815120259859	6.595771636609866	0.1806480081314541	0.05282037257010462	4.571132027471285	3.250125549938846	6.9668387123146305	0.9689525229959075	0.44203212154346294	6.417180573781541	3.509122241465243	0.6466697884086041	0.8560990928474067	5.667184035154536	2.074775862891478	0.496856318228923	9.963703710267875	1.8941280563843699	1.1845092214868347	3.269512265974698	1.508786633992859	1.8954844914797286	5.471738897214008	6.992853835635901	1.627931627520728	1
11170000	-6425.526822433609	-6145.794255796618	-279.73256663699095	-6145.794255796618	0.9259690560269022	1.0204553503841847	1.0	0.4236186214419417	0.9450762905450494	0.17104654697985958	0.41816097195977026	-94.8087934155765	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.384228224351645	33.72250719972106	13.255412211937653	13.346910814217614	8.284090289366924	16.23590489750909	2.438467842998371	1.5029055864933456	0.7792313457652917	37.29287122007435	9.703768858135996	4.431301219341373	0.483243311733459	3.3000343233363654	10.177778604258789	0.03957908096899572	0.9172437611738296	9.833962416715659	15.715255407859674	7.452537397459734	3.9111409699938204	15.64773125011547	5.926264991347025	0.21131270576219816	15.901036670996383	27.95208645657273	0.7655645191641937	4.489996720637488	4.984215216495365	0.9908322982888996	29.524624068960165	9.041118965517619	10.21438447682302	35.97365622140704	4.683006816124982	0.7630077238989942	5.648773959402901	10.317907959689176	7.649738454850732	2.379994112363392	42.22497728563422	16.00270641181479	5.019807536063439	0.6557234599106241	6.3940561865126195	1.7326081816192325	23.1885709738323	29.63487303091913	6.898978331098956	2
11180000	-6331.814246677537	-6144.510636586341	-187.303610091196	-6144.510636586341	0.9083110369861838	0.8453092592303904	1.0	0.3503962127019658	0.9962718303482478	0.1501525570434023	0.37400453927234306	-95.32988898460624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7311518228603378	11.368461246401923	1.4520555427028026	2.6557448702616018	1.1287226476013934	3.2694350851667773	3.7740820401251534	0.20477367018308193	4.145189303558249	5.081222786068515	2.472646433834191	0.22040933787171788	0.7077268034089348	1.5042691871510099	0.6633671744356333	0.7017448894754357	1.8784399159135863	0.5026177360564722	1.7719979358474744	1.015422025687746	0.02560080960313745	2.144614289846747	1.5787695158831714	0.02879174760152813	2.1665457019379573	3.808523558916561	0.10430958388874977	0.6117703705794375	0.5221464483125879	0.1350027360866787	4.022784721615978	1.1598480996979013	1.3917288063719693	3.405885818832525	0.6380683536267815	0.938324931549961	3.1829170500331547	0.13799618678441533	1.0422910350578953	0.32427860657562074	5.753231373869056	2.18039839246027	4.207076093510585	2.819810859673171	1.5771345649631303	0.7222187978664726	0.3344864947175794	3.363467670762613	0.9399985774681541	1
11190000	-6313.13851765584	-6145.557803368032	-167.58071428780758	-6145.557803368032	0.7881829659513907	0.8762204456563621	1.0	0.3769060387129	0.9314846082855059	0.18608390748518097	0.44458660158774127	-91.83049712500082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2.4291324296645054	11.887350879268743	0.8805763195518505	0.7816045373869727	0.37727505901207514	1.791514420076717	2.1857192661353055	1.9116809216526105	1.5530133315814252	0.9954897015522792	1.2029386840997047	0.40407879786303064	0.8381021837381277	0.24061744466844587	0.6089591197694926	0.11455621761870867	2.2162238726305628	0.32722470173924945	1.1536431256677881	0.6610812664553579	0.6375086015211169	6.7071296413854045	1.0278435218048996	0.9114296736502646	0.31177747505749503	1.0042091612571797	1.0655413835395462	0.4653957359862342	3.6688418918937082	0.40720199517487765	2.6189973736702696	0.5556526220242205	0.9032791648655443	0.3350087008488369	1.226840486471216	1.1783884215305664	0.06828236337862413	1.398420066067067	1.1642386373513443	0.22434037236981197	0.5697858324545004	5.7675694229231596	1.2038394712397256	1.523386027093693	0.8712466601661737	2.46139803180862	0.21776438756126443	1.1750239915492198	0.032945579396081906	2
11200000	-6315.325487842695	-6132.991081781696	-182.3344060609985	-6132.991081781696	1.2025732086638856	0.8014059155213603	1.0	0.3452080584579021	0.9232976967713734	0.13689607633929227	0.3860096157014198	-104.40392707416449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.705873596587244	7.1565159840642165	1.235996156822362	0.8706495598431802	0.5444239593451989	0.4894585826028462	0.5910427473487153	0.4668820704281736	1.1344370726077146	0.7098212552546007	2.5535745569069737	3.5586931172170253	0.015254585256617055	4.645571377842319	0.6783353527633145	0.3586622166202621	3.6944885523726683	2.224948767015677	1.821392032170885	0.44395203518603754	8.323332122080604E-4	0.7217155689756461	0.8716854726751362	3.21708172964866	0.2212507576608805	0.600859936701539	2.2169159115453128	0.24436744072810554	0.3165810402502219	3.817694780700222	2.1140303299835135	3.1848461411784625	1.327253971737346	1.3425797989707375	1.702487039351541	0.7170943295130965	0.7733496997275435	1.1959866608894658	1.3242698829181292	0.10094874438231866	0.1715739984088536	1.0144240667083448	6.1152838830216405	0.2940964636874137	2.048151725529771	0.8789025076165898	0.23189753654545503	1.3088896905174965	1.520098581583745	1
11210000	-6420.085102151163	-6125.830129854572	-294.2549722965903	-6125.830129854572	0.9694439237421679	0.9299861085086634	1.0	0.44291388577458496	0.929138771200303	0.2351330140063505	0.5016718957799425	-99.83318287947988	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25.075951349956156	34.50998396772868	27.667685109167216	9.476846042978508	5.045301722707627	7.733338782623053	8.382739338828921	24.551623075150406	37.615364189031965	0.3089810926519375	22.660135149020963	32.97922548536932	0.1413677409917231	43.05157565765348	6.762993485657509	1.1749157007091318	4.8818179037902	20.61911062963105	16.879257791465097	31.366682540154997	10.93815178779606	16.54443189095829	12.710634991196597	29.813434390744856	2.050381526410779	10.754091473134059	20.544668315241296	51.09599455600714	4.7990021160212475	7.588900891104897	19.59120402884243	15.732072319173046	17.407894370240985	12.44199498634586	1.3287270443995542	54.47544353824365	5.817030281859712	11.083482747119442	8.63883806833182	2.099239238112105	0.7847998207106883	0.29991317149303737	56.67173859681708	4.229291629448545	18.980691888745188	17.135804883997643	2.1490476687169275	18.524116126191238	14.087102267824767	3
11220000	-6344.536486865962	-6142.946134277264	-201.59035258869815	-6142.946134277264	0.8285090526091595	0.7364592157197289	1.0	0.44284487373943565	0.9578711125435149	0.24543061319561058	0.4857924366314915	-92.26900166377281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73885046411289	9.350058284257539	5.017011607751116	4.404177401062571	12.966923885289056	1.7413077636137064	1.8783461172583344	1.3303246447321315	7.108547291278783	1.3332168931093287	0.6714299353535881	0.5311170286926894	0.6301636162251388	1.2593398923171477	4.231655658796423	0.22203543689714195	1.976418828355695	1.5879242858985843	6.529851790840972	0.630165965368032	2.321243607330477	0.49330281917724406	2.6396154008786747	3.4195761425149844	4.443347803590161	0.6387636263141144	3.8825291061548017	2.1003230630236196	2.2470625551197614	2.159859383282427	0.6629826971647192	2.9730452564185996	3.28974191903546	2.3512868123202195	0.9647391306520302	10.294763189290235	1.2275244021570602	2.237124573583998	1.6325666459542687	0.3967139949738707	2.591094350286662	0.056677557397072975	3.8262714702094573	9.141050519485479	3.037015297232837	0.3537928491422302	0.7620581780071863	8.460545785368547	2.662179001236731	1
11230000	-6403.878260957658	-6131.63958729685	-272.2386736608086	-6131.63958729685	1.19883367491196	0.95944518161255	1.0	0.5448516481842687	0.9350727897430623	0.33572636184600063	0.5781852000862584	-105.13462868277048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17.081457895211976	10.913407143831364	18.558024983774065	17.055006910926206	0.11834108004394686	4.734105558727577	1.078637619004589	5.635316140717183	5.8990573113135465	0.15067395882310924	11.237662221606863	1.9144417473706008	2.2714608445994218	0.21169186433334763	13.46791353950591	0.8003394484222274	24.429370804374237	2.1176142695990676	3.780187778231231	7.354624830469407	7.577615347977205	5.064842253916942	1.0812690607807076	11.527882528072277	24.189191030694822	17.97608930543579	16.205472582513433	7.1560272217001275	9.896935422477048	15.932367531419851	6.912831400966032	8.84421208788276	11.858063153009294	32.428121446156176	1.1339292546172126	2.016704684246405	4.4246820087656555	8.06384364718979	8.698920443825315	1.035877427110036	33.44299471017396	2.2205065609508137	0.546480874490059	2.567134167881661	10.947095570889395	13.98158953003219	13.751973556798921	7.0126964510433245	7.058034931746366	1
11240000	-6365.131458703234	-6129.141513139936	-235.9899455632974	-6129.141513139936	1.1052728044084974	0.9125162810926318	1.0	0.5503375026258406	0.9067576475804405	0.3965448625795147	0.6129066107322323	-96.2627396330521	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.536232384044965	28.9905290046018	10.360569918554098	10.085614920096036	5.18765754164079	2.6429553622164605	0.602181561790693	2.1499633954505946	0.2672916030746247	0.08411822306829866	0.2912334664697944	7.070848850033426	1.2681106377594906	9.950980905183405	7.518863672459383	0.4468133231421704	4.122492899652565	1.1822212072616383	0.940207825918646	3.0060297461285046	4.230429353191906	2.8275989683187777	0.6036506425000854	0.6993118822336626	13.504336003744806	0.21147122869159368	0.917538342917957	2.085849586801938	1.1097820970214585	8.894718480102373	0.7806960248107955	4.937544689758048	6.620116769041997	18.103964180672172	0.8549866003962	1.1258854271658216	2.470210453928502	4.2593151914800425	4.856431304138889	0.3640750347931949	18.670547393030212	3.0680306829869988	0.305089216889039	7.121485750607042	11.445935550329535	0.8274260599387789	7.677448633563982	3.5456988787546986	10.599674219705888	2
11250000	-6361.298235632709	-6132.190987097149	-229.10724853556	-6132.190987097149	0.7993170606986707	0.7996433854901748	1.0	0.3914812167195053	0.9923222265040222	0.22980009314824462	0.45658374441408345	-91.35734900259091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.143193415136837	9.396804577510363	23.6735169444629	9.669932968423883	4.973846521826892	10.061104817962976	5.699286973608082	0.04689792827079329	1.2930818414775078	0.08065126270809775	0.28353130546319405	13.335125946718648	1.2158450387834918	1.6032947338443022	8.841847413849067	1.6472780863069667	3.9525829925364766	12.46075394500373	6.940721409718588	2.8821352368145057	9.138312247641316	4.6774744520619524	11.32823584809721	0.1874922063217298	12.947750332910983	0.20275537212147254	1.2872148370287133	1.5554594364203027	5.175982064851939	2.6326797753079747	3.615211501600588	0.29539949121230213	2.4652506683509747	17.35780331460245	0.5754401430738643	1.079481687242043	2.3683999138013005	4.7080619841351306	4.656271883155661	2.9680225215433995	1.5060989167214973	2.9415807845724804	1.617099556473152	1.6245393220523057	11.843047138832343	0.7933234214596492	7.361020051157607	0.6468661270233038	10.162805144132015	1
11260000	-6307.061603835493	-6124.874790463953	-182.1868133715399	-6124.874790463953	0.8632229726729012	0.7996433854901748	1.0	0.5133079258392527	0.9994222605963773	0.37244159478307987	0.5755193472279626	-89.60449559695563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8887570347943154	8.68912113277899	5.33127193757459	0.02054161614000183	3.621578660181201	0.7219292580177524	2.4240045360123594	2.0127850035734576	1.6887147862648892	0.03430236581257597	1.6084095061592119	2.006767221995907	0.5171197559882651	3.692467905441455	3.99706249041713	0.7006156334594905	1.6811013635988523	0.732230432614465	2.9520079017366743	1.2258215667663688	2.6293114976977194	1.9894101387391876	0.5516132663123621	2.3951820898536513	2.77232510016639	0.8078254368122534	0.4770840127775928	1.2456101140639513	0.5150017692125468	1.027807111030418	2.3958183132652997	0.12563847196152855	0.41008235955831523	3.1235614752309924	0.4002859502279365	8.38580848727948	0.013121765152880481	0.014820091824792247	0.4076695087140711	0.36971937860817283	1.5147432414287558	3.899909805153857	0.6877801869297572	0.7493043642169105	5.037051146516264	1.0847337886666972	0.815639173602969	1.434644490878599	1.126858713197209	1
11270000	-6321.068580766461	-6134.503714332568	-186.5648664338934	-6134.503714332568	0.6969889348524204	0.8844840572960301	1.0	0.40610843690301374	0.951182266103037	0.18196447301090363	0.4135668330036184	-83.93635963836843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	4.5521004602769	10.155769853706998	2.33128273137212	0.6301671522958873	0.4585823652293833	3.3546191104903276	7.648266219068461	1.2782984464735812	1.9767754290258472	1.3176435614749828	1.8827716897176499	2.349081187942959	0.10460670084636195	1.4453069660008702	0.8489885131729118	0.7606520792840245	1.3647971695265624	3.3175793691175666	1.4917482460283205	1.3846491953928775	1.6903902121217242	0.6089504885792046	1.2740446764966649	2.556907334666939	4.337532833268013	1.2891675413628512	0.4832974147760672	0.8546884527253341	1.5117375206019825	1.2031302499321366	2.180110502952177	2.189583602955622	1.1717820543994883	6.614063041830147	0.6491327859916594	0.30995136808590346	3.9616569660070766	9.05238041024192	0.3837593184716597	4.357129884989292	4.395263768956891	2.120374420616674	1.6348236180438094	0.606731327285105	2.068141006087594	2.8854457550440253	0.10691130391349625	0.0019943475495641976	1.319078055305496	3
11280000	-6422.714482785163	-6134.583574124892	-288.13090866027125	-6134.583574124892	1.1144582424373657	0.8210323997220145	1.0	0.6168965044624465	0.717768381374582	0.42824186381936963	0.7475690002967398	-104.7389254601516	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19.822591931659765	39.82726202072003	56.01174593080361	43.83953723191806	5.689203016706895	14.617626964936234	15.796400743877735	5.5664827023125625	2.8716602179218103	0.5415355712125987	0.07425339662131607	3.171709569572508	36.169959006479225	1.351692945405549	3.6970082268943325	20.76004758080956	5.9431503318280585	14.446742247623956	6.778604636239595	14.369414416548043	4.695084139345696	15.588833316361672	5.547959221304315	18.353412867096576	18.436003459856273	4.316209962009041	2.104568543320184	7.0708335164305005	11.428409718228064	24.08260879779001	4.190232624345676	8.153680034417611	28.681984525170503	35.68495560531376	17.383854651281187	10.408088105683083	17.2514447112177	15.120776839233686	9.358879799180603	3.2129429758834935	19.544297350465396	1.751647944020663	25.191646024393407	2.901235584504852	0.453556061630704	2.360276166520291	3.5252969395827183	5.594908579537084	5.74406172370318	3
11290000	-6318.424900079213	-6117.50567441277	-200.9192256664434	-6117.50567441277	0.9302464402557664	0.8210323997220145	1.0	0.5202000976782482	0.8497004681658354	0.26450779737373276	0.5244823074172841	-98.83032496104018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.8005220921042335	8.043892907483977	0.029255246116566835	0.6249653291164069	1.3777786912188479	0.21274992292002978	3.825482106888504	2.063502803159025	0.6954422693398115	1.8451871523935819	0.017982263476104317	2.7375210613154706	8.759434078032267	0.32734527697142896	1.1855416009980655	4.277538717393507	1.4392782015085521	0.4455874541907814	1.641603753035726	3.479902708740478	1.1370286596688268	0.9666612873502893	1.389698607094662	4.444724697847826	4.464726015864652	1.0452750754401396	0.9965658971070313	3.2245660876886806	0.6739431874384081	1.2811349487808732	1.014766603357255	1.5837901138553863	7.314174802152295	8.641978724561467	4.209922627026342	2.5205713289238556	2.27376530546379	3.6618633686639916	2.2664800540820442	1.2665626367388687	1.179681509600884	0.4446755866877404	0.363227603112782	3.361288882745143	0.1259008317100289	0.5715982006748112	0.8537362771749936	1.3549430030123417	1.3910640595393926	1
11300000	-6371.916175907431	-6137.07779693309	-234.83837897434086	-6137.07779693309	0.8350306439590566	0.8047146318988135	1.0	0.5327273949644129	0.8959123445330045	0.21394228124199305	0.4507693404418138	-91.01437139006367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11.516060524729882	14.182763070810442	0.07018094667210986	1.308803745550409	3.305178581274794	2.464197784411883	4.334961864448912	2.5282472929790702	16.021351533092187	10.0691490674173	7.142363665473615	1.5089449256212253	0.6136061062809571	11.178815000904255	2.8440174984580517	6.149856513701058	0.5029683934446053	6.9753968471905345	11.512683273479002	6.442645401467434	1.3798937969561926	0.8672926405385412	0.9329216309461706	0.7025607581909401	8.943042269249261	10.904677187018345	14.244353560385493	9.377217115858828	2.3760965340526603	4.851885085516157	4.841714316922791	16.20525514709229	5.89012488843182	0.6003218752899065	2.4885227821481677	0.946063840852487	3.6099776058102857	1.4323708291722452	5.437100586169986	0.057019692497292225	0.09521285808797647	9.284041691235029	0.43490482865623825	6.334029565897855	0.18264232978741093	1.3712174110446522	2.0480436193129212	3.250397629856506	2.913185797460388	2
11310000	-6333.829558066896	-6133.150494427178	-200.67906363971804	-6133.150494427178	0.9876969769540855	0.9567139866381326	1.0	0.5380313662352273	0.8864699436582113	0.23213237003258455	0.5008311314579554	-101.92517811308144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.093356043594908	13.671010309691958	1.1749670967208294	1.3734864742597481	3.3049836531037298	1.3715319727742845	4.44735905954383	0.32635598302033053	2.8230047468958075	3.4856215273848283	2.538736003760701	0.9126478266918251	0.21810481615116478	0.14891927647343944	0.41181987571914225	0.11249896316122115	0.638563487792649	4.464810464198639	0.33631233197373983	0.9308632903467389	0.47475458933909886	0.09953819897034734	0.49165322242353554	1.4219937760068893	0.8686519403621262	6.769570792190635	1.1428688228526958	1.1502901665747338	10.135818817591113	0.754199369221112	0.7618109500383702	0.3435675925512708	1.1078092187719129	11.734789723653893	2.705174326722076	2.9431321388493785	0.9399645349200128	0.14927949362227289	1.924852362326764	1.2381643749774562	0.7843485453021664	0.210239844849619	1.373449465828747	4.115591349799348	5.2330881884241665	0.6533749613913239	0.22615509532660696	2.5732037121236373	3.7671857583973654	1
11320000	-6373.823433742318	-6130.156958052587	-243.66647568973133	-6130.156958052587	0.9161336192940501	0.9597759229372278	1.0	0.4744475587264178	0.8526974017038101	0.183927115065478	0.46805107801778867	-95.95218919389961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.781750402322944	13.727578889386667	3.668905416797876	22.208427076803865	4.06649607650039	5.800661947112868	13.887146107787856	1.991879456818813	8.815002085112033	10.884062829010427	7.927355840016776	2.9615305383511057	2.07405343026044	6.482495386705674	10.030115224148723	0.3512847776574097	3.5030598368964334	7.3261669712049065	1.4697241845961126	3.5499475201570063	1.2459692057842324	3.7591989463399895	3.495428988655134	4.4402610779526634	3.6183868717321857	0.2119279419942077	3.568676626397425	3.580181713659459	31.64970378092002	4.0545702496032705	1.942763597219279	2.5773409544553654	2.608590097892565	8.021638588707418	10.058177177298253	0.44033759816319107	4.935048384074423	1.6265352857691144	6.010467253411778	3.8662427185569843	3.524559274700123	0.9451264450884674	1.635472632627129	3.564047250996975	2.2508792763832766	2.040202608004006	0.5327317612210862	7.545148172324734	0.6992667191187201	1
