#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Gly" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Gly" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Gly" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Gly">
#                            <taxonset id="TaxonSet.Gly" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Gly"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gly" name="distribution">
#            <parameter id="gammaShape.s:Gly" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Gly" name="distribution">
#            <parameter id="ucldStdev.c:Gly" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Gly" id="treeLikelihood.Gly" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gly">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gly" shape="@gammaShape.s:Gly" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gly" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gly" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Gly" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Gly" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Gly">
#                <LogNormal S="@ucldStdev.c:Gly" id="LogNormalDistributionModel.c:Gly" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="98" id="rateCategories.c:Gly" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Gly" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Gly	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	sum(indicators.alltrees)
15330000	-6333.900974256828	-5977.635599223882	-356.26537503294566	-5977.635599223882	8.363126100051378	0.6722885323739799	1.0	0.4412570236288847	1.2522964958598748	0.191775485399927	0.44704108044510393	-113.39437509073096	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.7034021650738	55.017598102899846	7.953636822716708	123.67450466574832	158.35033815907445	68.72515679140751	32.14624647894573	35.37698491746798	33.77963904554261	9.2011393315632	25.506292605538754	0.25672999265673035	24.717217829426822	9.14143614849221	53.95418476207919	5.432170532865145	3.7802297363246202	15.001453759241997	67.5408579403872	8.536296463715333	37.03618452351717	30.28432058080409	3.7914049143155517	2.8617912328883137	30.360867176599907	67.03546561214861	11.293996547620797	9.461004491907241	4.01012197309327	28.840840139577875	6.735254867485429	4.424377844983715	2.505095972420123	17.220744186105275	1.9622207595961187	5.550734784612084	9.426824759303694	49.759799859550625	31.791716628652622	12.390855170251653	17.419164450670387	10.477500449258578	57.14659239342512	48.40475927313359	10.57702573356485	0.8729400828870638	43.57724563202777	16.294683230607404	7.275896085311654	36.72426656293918	135.3065887599353	4
15340000	-6318.687799000987	-5971.494205679529	-347.1935933214578	-5971.494205679529	8.331396286587417	0.6722885323739799	1.0	0.4305374155651614	0.8567994628491173	0.18667298699290427	0.4262427000272729	-116.40422838808142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.77067346900195	14.43440154606897	6.509136428138719	101.21334950228051	129.59152869231127	56.24363188457702	26.308003325774237	38.10043424370715	35.982581315422344	76.60555780810053	20.873965211900245	0.21010395428476675	20.22819831504549	15.756410156386316	44.1552911345303	9.674968648250083	2.4419003689717766	6.884361292033448	55.27441956513072	30.443437228364843	40.39958320888112	24.784231250153013	4.944965563684832	2.448217251793028	24.846875829764862	54.86081410544415	9.24283645154939	7.742743396224456	3.2818233467473275	23.602908625959802	17.892699852230276	3.620844104973426	1.1705397179543944	14.093197338516244	2.265893970326445	4.5426376379496585	7.714771218521	40.722669785174	26.01786144290447	10.140489006754427	14.255581490690862	8.574628358101725	46.76790939581567	39.613725004408764	1.841366630032247	0.7144009991597532	35.662960643517934	12.318440053441563	34.80768204677651	30.054585922098276	110.73287170329341	1
15350000	-6303.05908173446	-5965.9823015628945	-337.076780171566	-5965.9823015628945	10.836167327737607	0.6722885323739799	1.0	0.6285568580366632	1.0806432282787544	0.3447399584490197	0.5921096097709974	-114.9952924905023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.02441784310823	42.47606377576331	5.208262932460447	133.69914216808021	103.69221212375936	38.23281495246349	21.050257597359426	30.485930287819993	36.36635418984533	61.29567133169987	16.70223085148893	0.1681139501599941	20.249239748140536	12.607436926869909	35.33070302441545	9.233237661253513	6.168704572164236	1.9014468265939601	44.22763506535641	24.35921068849349	32.325586356443	12.728139055478271	3.9566970414534093	1.111996284304157	19.88114150015075	43.89669009160589	7.395623522852521	6.195329268530939	2.6259395660931006	18.885785457409614	14.316781716105313	24.65882742606574	2.278915090295341	11.276622960418315	1.8130471998589601	3.634775747371796	6.172947427578386	32.5841029596605	20.818101576297668	8.113877100898918	11.406554076462227	6.860959134927142	32.993762927587454	31.696784640315236	1.221399139635931	0.5716254811854365	10.877432554379196	11.20636637449449	27.85124604016542	24.048072664728632	88.60252315560633	1
15360000	-6236.27379364863	-5957.728248911382	-278.5455447372479	-5957.728248911382	8.793142882458021	0.6996606926668325	1.0	0.4999976155071384	1.0298592469411414	0.21883075300870844	0.49160574105136023	-117.90907680593698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12.956546639789286	42.42842894723392	1.568437296299614	40.262698673052014	31.226290788257945	11.513584028223535	6.3391594357959224	2.485455025376588	4.019346760327948	7.051211873266447	4.360528101550569	0.20568028905109126	6.097937691423834	4.173618295981817	8.035044969519062	2.780534412587127	1.8576685636463526	5.745194226400024	2.7612509951510704	7.335630909517932	2.740318994124621	3.8330031079419715	1.5899138958433758	10.902005111781795	5.987087101056851	0.7166073273233285	7.1154632212364355	1.8656864320461823	6.410308108833398	5.687341569623998	4.311413363286547	7.42585870175843	0.6862816776092855	3.3958876993702853	0.5639145342462354	1.0945910219571118	1.8589462742306002	11.720061755847855	6.269247035689474	2.7053709583109593	1.6596388106777218	2.066136893462027	9.935874780509387	9.473797820195239	0.3678170609117574	5.0505726738890715	3.275673891182041	3.374730347849717	8.387236513264115	7.241933550705974	11.589450952392287	2
15370000	-6249.237687408478	-5959.984549892565	-289.25313751591284	-5959.984549892565	11.706480043726442	0.7312020099598286	1.0	0.4519656719929412	1.0503413883892228	0.1721290027344078	0.41530078867844245	-118.68347832695844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.120489932413964	26.857520136284993	6.255601868014666	50.094708617612675	4.652958345693013	14.325160906918821	7.887159959034979	4.89953065081617	5.000857156317167	12.119253283700123	8.433927545473797	4.629982773935507	19.21109145132848	6.18656988230379	30.46219599741421	0.39710956830600025	2.311304718037892	7.148150526624484	4.0049590665937	7.979275068015157	3.409495291031282	4.769009036924588	2.050945065875722	13.56423656191634	12.273728526244032	0.8916003258255297	8.853034408887003	2.386027993177456	7.975682888739328	7.07617045376639	5.364245400382873	9.239227378196844	6.60288525922439	4.225151577133321	1.6405908261996667	1.361886314319424	8.368751004914525	14.582059772177695	7.800175195779783	3.3660130673219446	2.06491679324583	2.570680283568628	11.38845280394716	11.787266053839984	0.45763669843853655	6.283904824787324	4.07558197818753	4.19882767450201	8.27786429573101	8.132201704718824	14.41955426814903	1
15380000	-6271.509133415725	-5957.715646325458	-313.7934870902671	-5957.715646325458	4.866440573945076	0.7830384655104127	1.0	0.4221706410431323	1.0075822067229427	0.1802579478560075	0.42938476409695325	-103.64167103852216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.687762580769224	28.026130881198277	12.684579036913894	101.5778024557924	3.7913299159712586	2.7015123023664405	15.992914189232598	14.192791613521068	10.140314104061328	32.45350112633536	15.07700017099203	4.814529194786785	35.471803009109095	67.56298422376057	7.415916588842952	0.8052251105121649	1.9493752972121392	2.08669627452781	11.612867193314441	63.02720507009654	6.913485449929633	9.670192146647134	1.4977847558800979	17.732148122790765	24.887625979652917	1.7751746176309169	17.95143249928164	4.838185246171028	16.17241347996518	14.348458436655768	10.59216781627625	32.0407854252896	10.149554521124525	8.56740410497034	15.39501382501189	2.761517589794861	16.96944367653322	29.568264349900744	15.816533861999929	0.5548157326912387	38.05406970132895	5.212607503410577	23.09253893513492	23.901218626708637	43.23550843358588	12.741969372765798	8.26411955467822	12.17618509018362	71.60341089710575	16.489789063313516	29.238749468155365	1
15390000	-6344.050662244351	-5979.339541794041	-364.7111204503102	-5979.339541794041	12.368798602417858	0.6335023085809279	1.0	0.5717895779885465	0.7384021381402308	0.3300480507182189	0.6276949952162845	-118.00085450810478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.75881354822214	46.85098297603614	21.17972773659936	58.854270141365845	24.52889950097382	5.847931770461265	36.921210200534595	30.72296835944146	21.95061816289042	70.25171054492351	32.63700417945929	10.421954478365318	76.7853929781495	146.2527938900016	16.053147042490465	22.076150904931495	4.219789679703979	4.517046777253255	25.13823644128614	136.43424633303775	14.965540290840103	20.932950714792657	1.9140743476020257	38.384571587905924	53.87394998359996	2.327800613462576	38.85925388749178	10.473162453369694	86.31323298576424	31.059938492732662	22.928740556391215	69.35830974189938	21.97062078455861	30.09449420471442	33.325404579914306	5.97782450737049	36.7335542822159	64.0060725756145	34.237864024955186	2.792509717681721	6.533968851413885	11.283669890911602	49.988146262038256	51.73868563820108	22.895332048564736	27.582390592102595	17.889241983595323	26.357644038684473	154.9990577839608	35.695251606696424	63.29277560335541	1
15400000	-6374.580321907191	-5972.771870449191	-401.8084514580008	-5972.771870449191	9.150363083108637	0.7421492560384627	1.0	0.4055491714866174	0.9794306108331209	0.21249871496148814	0.4579667325897636	-109.95117164636473	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.70676780812366	25.99953284566204	48.10320321842747	10.02575023369919	64.32307147683665	25.721479102001094	46.48827189503662	166.02915537139592	82.23187244752975	147.10751877060227	74.12486430466598	23.670247344100254	174.39427968906418	332.16800297184164	36.459760204840244	50.13915128972738	20.460399254646624	1.407325782964023	57.093731851825076	309.86820788872234	33.98959773405624	47.54272551176207	5.538292330869437	87.17868664357914	174.8101759828178	5.763965208597439	88.25678072510551	23.78655042687232	196.03382245461947	70.54304719347007	52.0755450798716	122.30479258419706	283.11230404514646	68.35033898871073	75.68835297508505	420.8438326008312	83.4289112942242	145.37000449716606	77.76072249084268	6.342322437268752	14.839890077496447	25.627367479055323	113.53261892975524	117.50842789201621	51.999667983565715	62.64487232332033	40.6298821808499	57.53765573476795	352.0324372424527	81.07072778856738	28.653215770309256	2
15410000	-6341.141351591284	-5978.114047022072	-363.0273045692116	-5978.114047022072	4.1516685032742	0.7421492560384627	1.0	0.3308115293352564	1.1531352296431483	0.12668443970397372	0.3527111030619453	-103.68438331846234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.08677629663511	85.345874589668	16.326112362963844	20.967634002753343	35.25683507403703	11.61205703118765	25.481204448866016	91.0040894194385	45.07302742462864	80.63274045166916	40.62940490359043	12.974162887621592	95.58919087169197	182.06830346818526	41.73096137854419	27.482328613780393	11.21477730319203	1.567986711374811	31.294281218924233	169.8453144320742	18.6304169565974	26.059172764192823	3.035655089505231	47.784480846358136	95.81715242110353	3.159351163838446	48.37540700013105	13.037911065588709	107.45028165678443	38.666135236029945	28.543706979738708	67.03784197336046	155.1798379955292	37.46426552170003	81.60810640145154	230.6734000299773	45.72914971832726	79.68037215253737	51.01731450081429	3.4763609856173177	8.134057422421792	14.046901801263752	62.22962817581436	64.40885310475437	28.5021171394383	34.336978645877814	22.270097217662112	31.53760528239004	3.7234125676518444	44.43657949392189	15.705433207093982	1
15420000	-6243.140267788803	-5970.773779248346	-272.3664885404569	-5970.773779248346	10.390471112283391	0.6905388436907763	1.0	0.33068514760648465	1.0001639937618736	0.11775666225722814	0.3345054259310661	-114.03040028897115	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9.336382449760805	13.234716661736899	22.598014997006807	2.222375007311874	3.7368979778628204	12.964793949009353	4.9787008310961856	9.645590621353735	4.777323451908017	17.053306894330547	16.66715736585817	2.3298841547120652	10.131568909230156	19.297553896554863	4.423095404402586	9.20947578407806	2.286316273649366	3.960219065608094	3.316903969403226	18.002030264993344	1.9581602902374493	10.852780056930728	1.813945081663288	1.2641383868977676	9.048406081941854	1.7399216602825966	0.5723158081398659	1.3818978190822326	0.07993277785974028	4.098252218948984	7.329738227840949	7.04067814605078	16.447625590692958	3.9708651606465915	8.649703444690925	24.44924396386157	2.2404200894359914	8.445381468498313	5.407362827484072	18.238336575367907	0.8621347511720246	1.4888414920440456	6.595764231390168	1.0169627314510044	1.4325338617958487	3.6394017159580296	2.3604240450037874	3.342694066524007	0.3946472468555013	6.449717002742047	11.736930999807997	4
15430000	-6230.09673403486	-5979.892149392026	-250.20458464283348	-5979.892149392026	5.1944165485229545	0.7808100631386018	1.0	0.3597235339485235	1.0593845481221467	0.13548453934589647	0.3680652839142212	-96.1304409341866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.637793809358774	33.94923784099864	51.01313481885119	0.513166578031527	0.8784769008312867	7.305832669137545	0.30264686260266194	5.138316069748889	8.105710306340773	3.7249277229425517	0.20471348059994338	4.48371167563739	9.37348096804691	32.67714979825974	21.557921585862914	24.053112150862113	2.115244170965882	0.5841122020801605	0.9914227547710666	9.336310894162775	1.0966026716850057	10.040727968731645	0.5307130310862078	21.293822837277183	1.6460066863727512	0.47851809043989973	0.5294926564062671	19.903982995259828	0.47312076678337733	8.40088880630668	1.7916670997676138	3.544444105016724	5.493847471478013	3.6737478018919747	1.4079593922183695	5.162343513671237	5.785871075457419	2.8729475495586394	5.002760481110679	5.329110956515816	4.079903885476892	8.441182888568907	1.7010824832169356	4.209792414470077	4.493084771153496	3.1540950142381017	0.6464691698117976	2.59263757867428	2.09821987667225	2.732913796552428	6.316463539868091	1
15440000	-6267.347556756757	-5975.270765254385	-292.0767915023716	-5975.270765254385	5.286811371548518	0.7954424638483316	1.0	0.402327622924715	0.954404326680525	0.10893944858663827	0.3509881682249733	-112.0989855999848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18.13421136791618	24.863117038835608	3.9741457695635787	1.0773435206211277	27.201118045523828	12.678121279600886	0.6353777709218995	10.787396844669976	1.8249352179819691	7.820124924128685	0.4297761221203272	3.62638796806589	19.67871529226985	0.21906022168986514	45.25876807425461	21.81177825598764	4.440750235261226	39.73938271487642	2.081396035466943	18.121495266157822	2.7771558951105764	21.079535734628074	0.9366036300945455	15.489794021023323	3.4556315909447064	1.004602377288392	5.1751681650740595	9.708882458305677	8.880232651984556	17.636852262769583	21.430367565544003	8.259681035911838	2.912184137979801	10.204171245263526	2.9558743562815057	1.3019196572361438	5.6896718385268885	6.031475080614449	10.502811017464397	6.121823736459474	29.750431989154396	17.721445785229882	3.5712578912792603	8.83805137561136	5.1419108710901895	18.38814300742124	0.9958926911655464	5.442991450101773	3.0912792994655747	5.7374877811137575	13.260803332165587	2
15450000	-6235.408325453493	-5978.117190952254	-257.29113450123856	-5978.117190952254	4.048677405162115	0.7954424638483316	1.0	0.1713696223659224	0.9874294542650658	0.03806266887159335	0.19962668352771845	-96.77158417834478	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.019862829437871	40.57629784397538	4.189780612199584	19.138231111676532	8.545884100349296	0.5284300538268853	2.7538015202337434	7.150188543023678	1.209618138209349	8.342231754899794	0.28486764218452376	3.55690194984317	3.286388431444119	0.1451992459267887	29.99877816822836	5.539499265541698	0.49136990276393205	8.323900024744162	2.7218886021030158	13.008185353629335	5.517140076727352	19.607510820965935	0.6208070994037196	19.012538192037866	2.1117616832259607	0.6658785721720217	2.9160822176843695	5.0009940219533915	1.9708028617099493	6.939093842500503	16.867897447658315	14.979561662275039	0.8032973462723992	6.763610292596692	1.9592362514543327	1.2850025815112285	3.7712737353776298	3.9978304905182718	9.416756097718674	0.6750022332092811	19.719418968438323	2.8145578567222773	3.3200288669344578	5.858107808444523	3.408202435593513	3.6966764973255315	4.409997399813228	3.607767069913906	8.099094473825854	9.564045344462313	25.54407367742132	2
15460000	-6227.20702845716	-5978.608958302128	-248.59807015503287	-5978.608958302128	8.512442465239646	0.6146447688749891	1.0	0.2684174179321371	1.017411053383818	0.06512774141203406	0.26866582679735	-110.00130261385509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.246412642681665	23.858949599079427	2.5258923191659632	3.9528461084055846	4.00154592720174	0.318574535929473	1.6601838502503963	0.6194438375960192	2.1730523072986143	22.252610478683994	6.39562594112346	2.3384495443706417	3.528908769287756	0.08753624449147994	18.085358249751255	7.255281132489676	4.2624058476217845	5.163906568339676	5.158008779985951	1.5695270617373605	3.8741631127367935	11.820776686118796	1.7944548065121564	6.808892023821071	3.248353647026646	7.044705179688716	3.4203783018826623	1.7268158770786504	0.9285960994100507	4.183370314834261	10.169146441572613	1.471498516200607	0.1522519160782958	4.077576577197641	8.20218998419202	0.4511231815733413	4.8897586765279275	2.4101713822257205	0.25689957613549974	2.194561287212498	0.854436775573305	2.6118807162716386	1.6729237141481963	5.675220418506916	11.716182397431231	2.6550258924253454	3.1247605166762673	1.4344206920558387	5.862435594542845	14.37355717041319	15.399751317321336	1
15470000	-6226.109521908996	-5983.7373290602945	-242.37219284870088	-5983.7373290602945	11.522371627886526	0.7942188596380386	1.0	0.4794518581937957	0.8217464563826299	0.25860240315358474	0.51262785897295	-113.0365678429488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.149264458181969	24.739129423291452	9.541176089176364	3.899852738862091	1.4925648725345197	0.3143036036324231	1.637926789420383	0.6111393361565726	3.7834511808864897	2.0938388985569287	6.309883729141266	0.13598660764521567	3.4815988661527753	2.428837739196034	2.145089929180722	7.158014053617465	1.949139107505825	4.901036639112041	2.806204359687457	1.5484853805511658	4.578584002563755	4.631092554521885	1.6788989430816872	1.8984589025256229	3.204804973361161	4.936919333669109	7.220634848121567	1.7036655217655483	2.254086723930506	0.09165788687796723	7.507244590364849	1.4517710432575288	0.15021076855290008	11.254962180337804	2.613581823411263	5.514139890167217	4.824204698098883	5.863206569449102	0.353669492007518	2.165140157704875	0.8429818687649614	0.5568708050670643	1.6504958578212288	1.1002693486554886	11.559110766915236	2.6194315979837652	1.9445706824833757	1.6853167538048734	5.783841536649747	3.0268043965193936	2.1552540794554265	1
15480000	-6178.201287994697	-5975.887799783913	-202.3134882107839	-5975.887799783913	3.3926412858134496	0.8701346240898038	1.0	0.3209155531847072	0.9811470370417411	0.10229074919309712	0.3206703244533233	-98.32859658565927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.640816925519035	18.128099790224343	1.1689878891410943	0.18233177710893375	5.510435843503109	0.20402455273838044	2.072092136465861	0.39671014992878345	2.334203861423009	0.2595347268261986	4.757150248956226	0.08827326980212405	0.6785920219238011	0.47212107240123113	0.2807625777765657	0.20824774217381792	1.2652487277837208	0.14218982260426824	2.040500966003417	4.119226795526497	2.2565682887553478	2.1499950098669625	3.274392127694611	0.050958520477057484	2.080341726111526	3.204712727809768	0.19155709348335614	0.43494017906494425	1.6495406529824317	2.9545732127540845	1.0582650507675546	2.93803523124348	0.09750662899282249	0.15751868697548016	1.696559811608969	0.20068696250213242	3.885743011768948	3.5930563671158104	2.020633804584171	1.9286012879203014	1.060125951975011	0.36148270533271504	3.4641253889998556	3.8551584971445156	4.3216951952932225	1.70035708795891	2.4272613505313436	1.6564749219537933	0.014456385329831173	1.964795840994068	3.088705065513506	2
15490000	-6212.099759382068	-5962.11338414436	-249.986375237709	-5962.11338414436	10.295951267807897	0.7344622511860742	1.0	0.3852565038998074	1.1083830284690988	0.15931251373868277	0.371253389661043	-109.7705525585525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72749649853129	23.919653912910103	1.522718544265145	0.028974939094796162	11.931158969364532	0.383687527048803	0.005925342643687155	0.29466614462802215	0.6343315091179398	3.2634599603593535	0.7326154962571004	1.5259374369982615	0.4640153186053602	3.1247034589786136	7.8314083487710375	0.3916296354322948	1.5847635450858109	14.56606963224876	2.5984291408792886	7.746596776297742	6.368742043842733	2.8131716743989506	3.9394533871978488	3.3559788282147314	5.589057501887931	4.097740871817696	0.1450579538953915	7.943905258348401	7.524985848304771	5.5563552242651015	2.4102196648376983	0.5987934577177934	6.954839319285765	5.838499926162867	1.5214942913720941	0.37741087197538004	2.907667376327193	6.757083368360115	6.265308643790078	0.9277829617826727	0.04248018197291318	9.499590058381209	6.514616432448099	13.18722321471604	9.243415157765499	3.19768281524153	2.197116626849776	2.4672804394412293	4.791485858309201	15.065048624749473	8.332692356226257	1
