#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Thr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Thr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Thr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Thr">
#                            <taxonset id="TaxonSet.Thr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Thr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Thr" name="distribution">
#            <parameter id="gammaShape.s:Thr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Thr" name="distribution">
#            <parameter id="ucldStdev.c:Thr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Thr" id="treeLikelihood.Thr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Thr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Thr" shape="@gammaShape.s:Thr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Thr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Thr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Thr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Thr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Thr">
#                <LogNormal S="@ucldStdev.c:Thr" id="LogNormalDistributionModel.c:Thr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Thr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Thr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Thr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
14380000	-6770.474179975943	-6515.201343827226	-255.27283614871723	-6515.201343827226	1.4895210918882906	0.7063895006933223	1.0	0.5092547229363106	1.0784411375786835	0.35600099324394346	0.5374010843700945	-116.30419366206266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7.110717291491415	21.931990992382293	6.109857676742339	1.588634454320544	0.7040706192879135	0.045732014649573306	7.037501382832219	1.2713157378225355	2.2729933061122676	4.057876185079501	1.6770396434094106	0.01839997653074147	0.03372543980190773	0.5581145873900444	0.1369602043767041	7.476636562469515	2.712743211216105	1.0293861550365044	0.9027136141367547	3.923414163574725	4.068370529176017	10.548108047286203	1.1504309471867102	3.662581691563968	1.8291363598914292	4.422874222174966	3.995187433700331	1.8983408743440597	3.0635913577629723	2.230903046369079	2.204009768685742	5.938111597520507	2.41952829757072	3.3965916347515517	0.9531393216049914	0.964503065659453	1.9261644055894278	3.246827890492039	1.3182732754452413	1.2969771648192905	0.7175975328697137	4.661836201900256	7.422690992356648	10.542391171819794	2.441752834951426	0.1640030453538294	2.0591552407736624	0.9612670376927893	3.014706172180649	0.8737008240731248	11.572032226618447	2.122554839066528	4.704260584499942	0.9928989454600997	1.7582252344273228	1.8086275930008113	2
14390000	-6773.748439314716	-6508.914232989153	-264.8342063255628	-6508.914232989153	1.3308241834022658	0.6972204846918109	1.0	0.5472844235177979	1.1674719224011907	0.5367108985264679	0.6387464141166128	-123.26750290357248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.528675061257593	29.294654937649362	6.468986353003404	6.7606263639396	0.745454881062402	0.04842007691759812	7.191274269990645	1.3460418545653237	1.5976238217296603	0.4108690869079326	1.7577840814740264	0.019481500776367275	7.100847464107516	0.5909197628255295	2.6707238541962686	15.050735508857418	0.13789277663834487	1.0898919976892636	6.373297326102131	4.154026824218527	11.595735415838918	1.9986621695401448	3.517966782706666	3.8778629933848436	0.5031576755425988	4.682844429128427	7.094872911249883	1.6469690879620669	1.5542488185777281	0.11645219332289354	0.826243959385756	3.997454169156616	2.8911359430373613	1.6683160381699327	1.009163484682203	1.1376750354326755	0.6299681522541244	0.07270581313345549	0.7821195244404746	2.6267236239619494	0.7597768872348236	6.183353013755362	6.239498034212485	3.8710731022441793	4.092504107394322	0.17364290927486714	2.1801894341968664	0.6817352772364632	3.804609290266695	1.9019088976542888	1.339792618550159	2.2473155699992837	4.980770278486684	1.4162446209929782	3.348519790669791	4.677521021767384	1
14400000	-6795.165374089282	-6526.962597181555	-268.2027769077269	-6526.962597181555	1.8123484480195182	0.8212318346595591	1.0	0.28963867331740745	1.007728448571115	0.11540118867196937	0.3286995428242656	-120.97123292274316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.867483917176947	27.686021060701517	9.076016828554435	4.601031557273419	1.3176987829939062	6.153815878889152	2.9585429638962233	4.2629112638720965	2.379587298402583	2.876763788944811	13.823622115906423	0.020358216126137002	1.3015907735949281	8.221090264359793	3.8124302048608616	0.1879862354069214	1.4560772289792316	1.1389398125847408	1.6528557924093459	4.3409682268319	4.4265937577270495	1.4266300281504234	3.6762839223245956	0.798279474148195	3.736292832740386	4.893583921877411	6.016351227469266	3.2417507610410876	1.3323642923912578	6.563947779800776	2.6175613323136813	5.4925405593894085	3.0212441563946526	1.7433943545543096	10.671367823662449	2.306618798251439	7.202025963957007	0.07597775317151022	1.8427996834504345	2.7449326339948814	2.5988088289889464	6.461619075617515	0.22577723859867513	0.3153843709201175	3.665272975797201	2.111667778206918	7.342005457230615	0.7124150379434909	0.8806073443033947	3.0454815107712077	1.400086574733247	3.845935278929673	4.890519689922399	1.4799791049275812	6.28731615046575	8.733486339957176	2
14410000	-6775.510055909325	-6532.7933283283455	-242.7167275809801	-6532.7933283283455	2.7743485821872453	0.8212318346595591	1.0	0.38194335303826543	0.9487313193374791	0.11954292653401694	0.34605668510150245	-127.14198169815377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4729941398683	15.540820709560629	1.194829768223999	3.5177658617892957	1.0657031372605466	3.4987020823776485	5.941244793157134	5.609793204543223	3.5330387767762517	1.6355607085057413	2.16113586846905	1.0887170518665248	2.1546754699415174	0.6289398454312073	0.08121544998743295	3.7395106182778814	0.041750929026149325	0.647534988439133	0.9397177485616324	1.4180752881970555	1.6541988587302896	0.9392889807009571	2.09012139257737	0.4168773124857536	5.976919860540192	2.6141720243480626	2.1317625728810516	1.9031049175217476	0.7575049068768022	0.0017270615616541405	0.11261261820745012	3.1227393654404088	1.797762557783435	2.9038083672151456	2.497127271149032	0.1870804249643169	4.094653420469709	0.04319653503892656	0.13184714402250064	1.5606091751119882	2.1467169471379433	0.6481022587008254	0.5280479815077124	10.373265708868423	0.08244775521189114	0.8680380800887858	1.3669901439964938	6.4275680991170026	3.9776346431695577	2.607182890350832	1.0248289497268066	0.2651166723439077	5.056094439403112	2.8368486573456453	1.4259899573319987	1.8991530844766307	1
14420000	-6784.40489456671	-6520.584955963966	-263.81993860274366	-6520.584955963966	1.753920267792783	0.6969926261877563	1.0	0.5790759028517607	0.9715057647017098	0.3126265988658088	0.542495995337554	-121.79869453966407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2370361451241685	27.091983697139003	4.2149838841926135	5.691534103508258	1.7359952690538063	6.861839551466013	9.612577609228648	4.738520235660028	5.716244763604332	7.13393302626036	1.5280542253434017	1.7614788684706526	3.9331487772203815	0.3383233588047108	0.1314017252700632	8.799024529997743	1.3502025424671904	1.0476727601312144	0.7086602467635337	3.4538706939854777	13.102109718566142	2.570089726033648	2.889296043752855	0.6744824795657912	9.670297727801955	4.229573488852456	0.8518867015622887	3.0791095730060523	1.225597490127217	0.002794281985559146	3.0100188227802454	5.052404933434531	1.298131498018109	6.24120244731805	4.040202100692429	1.2110677659444433	2.184513693912531	0.06988940196332094	0.21332076839034808	0.9239093495718381	3.4732592205554136	0.7258517703014712	0.854349951963875	2.3963110682409923	0.13339552118670434	1.055471259457536	2.211708035553655	10.399419539576327	6.435574200319381	3.6106310560509858	1.658111752402367	0.7730655576352464	8.180457444596394	0.37750236842071827	2.1059935760651602	1.1958478489005724	1
14430000	-6857.167580878791	-6547.92014761345	-309.2474332653408	-6547.92014761345	1.5848952113784363	0.7336385970799374	1.0	0.40167003204174695	1.0283770104728713	0.13204186160211692	0.35463100764550665	-123.37173540147089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.42612895447687	23.111198516676968	2.651849842747507	12.91825427678937	4.048352361301443	15.57453342460495	16.597294856075763	33.198177304306114	0.28809051773142225	16.1921125571418	10.182323165173996	18.587381297763507	1.750457430648893	0.767903186967236	1.3513373772940656	19.971423204888293	3.3318453290259313	23.911787406574334	1.6084684896995887	2.850583118865261	5.39531390949496	2.7595123959036614	6.5579262629936705	5.591807989999823	6.2543331226115715	3.703882073486146	18.920467138196408	14.398403163540824	2.178463481402839	0.00634226986152198	6.831934558141229	5.8494504141689445	0.007546035847303519	14.16585383502793	10.081294588858835	3.9448597693606176	4.570884141020853	0.1586301776279276	0.07435790606964739	10.050181493138622	13.155526846679619	2.7073315941878433	1.157434110075285	5.438982731692772	0.3027720173041727	2.3956363721182083	2.356884056927196	24.335304351887274	5.075331447018926	8.195163067368505	23.3380117212538	1.6830118112850958	9.964450939461653	0.5272808631987167	4.780039972724591	3.3408272070038754	1
14440000	-6907.7247836772085	-6527.894503653718	-379.8302800234908	-6527.894503653718	1.383460606976973	0.654017838377306	1.0	0.5015092338515861	1.0293031961671433	0.22959804399472314	0.4709464655177218	-126.07543378307665	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54.21010314485355	45.436744390200495	11.970913061781124	42.63328863038871	7.798908819483402	51.39963686640209	54.77499102600154	109.56182195300963	31.246187920746955	12.708418131172294	9.414030670449062	61.34274606859569	5.776922738713148	2.534261790232084	1.875447973698071	65.91041108266981	10.995876109931988	78.91454312094116	5.308325715298666	42.91421449863425	17.80580953328451	4.1647535612825335	14.473214137548172	18.454286383858523	20.640775718897622	5.452908693555723	62.4420079711413	47.51812936449649	22.35173140456331	0.020930987715879163	22.546996806255162	19.304567203362968	0.024903699633113827	46.7506616841996	1.8890940482784182	13.018968472832922	15.084996680266668	0.5235170328279131	23.18030817472268	33.167971399558176	43.41634412221164	8.934833360616212	0.9739756284307285	17.94992695511397	0.9886909182279001	7.906165548194843	42.77289805625099	80.31224901699468	16.749791871214313	27.04597269400225	77.02094791239034	5.554336273422829	32.88504033464481	1.8920554516373556	14.740695686945685	11.025518427544878	2
14450000	-6933.895348909835	-6539.201535623581	-394.6938132862542	-6539.201535623581	2.1992568124175444	0.8045728788151224	1.0	0.31699644137447514	1.004566568663379	0.0764542906508096	0.27450091581190245	-131.5397538422572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.99295908374104	28.12095819809691	27.969745451090066	14.396254917270896	29.265869265868208	62.571622923865284	66.68062836796814	133.37567010276933	38.037714030295035	16.782913381966228	11.460220601093017	74.6759201061116	43.34242247425941	8.707440799690053	2.2830866243000605	80.23639154769097	13.38588860961274	96.06704125569973	11.57290058490518	52.24184860803234	21.67599749521017	2.307577886425387	17.619044661052527	22.465424258563345	25.127158748141998	3.5578577589877085	76.01411246415168	57.8464490006202	27.209999805583315	0.02548044987528184	27.44770718698946	23.50051816313147	0.030316651981465215	56.91216811411104	7.014560011847044	5.917088741661581	18.36380141242575	0.6373062606934706	28.218672169566002	40.37720742963638	52.85311879165349	10.876867192295085	1.7636408012614908	21.851439609692626	1.203588178733697	9.624612927541305	33.95386552806033	97.7685460058918	3.7873197448190896	32.92455955315245	93.76186299796527	6.761600977771423	40.03277978410224	2.303303826418323	17.94466475621964	41.03760569437373	1
14460000	-6848.528610146007	-6524.687295180013	-323.84131496599326	-6524.687295180013	2.554890836990786	0.8045728788151224	1.0	0.3983256110562459	0.977477198137013	0.18595914216466944	0.4220756170644651	-132.917379776372	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.493366046767445	36.181651626138965	0.3068653410151643	3.379852187758716	6.870836396918741	21.100257889544107	15.65481223871844	31.313008347040725	0.5313072779694509	3.9401751939633436	1.2168925209485597	2.8241572481419146	9.953044134973533	2.04427213922876	7.521085810398331	18.83733964622914	8.611264061068702	22.55394902531608	22.935842890802085	12.264976365387271	5.088939309358017	1.6511144799220465	4.136476256226635	6.895886660083163	5.899178845824982	2.6391501851558514	17.84606245088663	6.809363281878565	6.388173722978855	14.37054883749109	6.443981001865537	4.997734521941977	0.007117531824346117	13.361441362072993	16.27973767974975	1.3891727705290269	4.311325045022182	0.14962231301510528	6.624982776147863	2.4786463887874643	12.408486110060165	2.5535949166707717	0.4140552702642877	5.130128383729519	32.2486887049557	2.2595994059855116	7.971451418952427	22.953416427461022	1.4164472017669476	13.741412956490597	22.012755373053714	13.992780017104804	9.39861645357768	6.876569516214983	7.00437406714967	9.63452246320755	2
14470000	-6816.979993116477	-6532.636228417282	-284.34376469919533	-6532.636228417282	1.7511199193604758	0.8045728788151224	1.0	0.42969083994940727	0.950631552812806	0.15843699889644233	0.4128275894534174	-108.88723661409298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13.289520814512992	23.079449656357024	0.26321545133341184	1.8435692494293923	6.059914239526709	2.251931657436766	13.428002182724393	2.500667986940631	0.9829172523711134	3.3797071659536955	6.851992663500577	2.422436571842975	8.537278910227155	1.7534857862909545	6.451253144301779	2.226704077918975	4.669352399868447	19.345775096041127	2.95705990819272	2.365392257044755	4.3650659689678655	1.416252619465215	3.548085492844338	5.914985099239825	5.060053433416601	17.16724455629785	12.438680937864188	5.840769190823208	1.1540318028298546	7.9497944045994045	5.5273605099187435	4.28683455578818	0.006105102470443558	11.460850570313069	13.964035452127282	1.0348535645354886	3.698063012969837	1.6823169166621181	5.6826157875342025	10.000745081004677	10.643447907864113	2.190360228661302	0.35515820874083853	4.4003961263744795	15.797259034880701	1.4426878958680631	6.643509455396294	19.688420479846044	0.5053354839284491	11.786773316712639	9.183889456790254	12.002384809659489	4.0300404652427675	11.60006841393636	6.008040775454459	8.264065176424571	2
14480000	-6825.9726881345005	-6520.794730645171	-305.1779574893296	-6520.794730645171	1.4924804984117832	0.8045728788151224	1.0	0.5186279873437006	1.0007793985955853	0.3084572830787736	0.5596316074462047	-136.20957154852294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.898504143785564	28.17594910183734	0.21585839904271223	1.5118789747723629	2.97682178390645	4.204772861281684	1.0132731159077593	0.2650422529381569	0.80607328868219	2.4638863161218016	5.619199629440207	5.385104050526077	7.001273475425407	1.438003098433115	5.290560141867624	0.9123055431839479	4.632124554846808	36.768141600932346	0.8020391116880963	6.8456843268193674	3.5797144392701696	1.480774089511038	2.3923636765984893	4.850776074942883	13.34995534855707	5.752099077273748	10.20074520644085	6.977521974350797	2.5267889036889772	1.2693945525126873	2.823637925742484	1.3005775055134021	4.981021158148447	6.381163309807254	6.076087606613179	7.17022662095275	3.032716952955752	2.7655935168314456	4.660214056803998	2.6474980225118685	1.1939861058648367	0.8960278451145519	17.753564517147456	2.4629884114810308	18.918516386036167	25.01056985970162	18.333520597222837	0.053998091592466324	1.3270949529583504	9.666127140849905	0.01199255074824691	9.842946364215951	3.727518072965817	9.093674032866495	4.9270894113666035	6.7772156593802455	2
14490000	-6866.119325102118	-6524.486849844589	-341.63247525752826	-6524.486849844589	1.838323671314108	0.6712879421208057	1.0	0.4955779729656189	1.0242973397020274	0.3369139964904482	0.566886767138272	-131.64014019886721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.751663925731894	21.355827148438706	3.282305125351251	0.6217655414190444	8.311363822103658	0.7952122899154569	11.780334232595491	4.147085237080259	1.7567164814270255	5.369672659628624	12.24620731150194	2.5957806638661207	0.7818981206952382	8.79835976056847	11.529986575282864	1.988233832222119	9.94433414886829	80.13067949118809	10.35446455465934	35.91848182986528	24.180006142182247	3.227126223927949	7.052713782363489	42.0900125413627	7.470445538547718	12.166853141764538	67.80456953366999	15.20646822561324	10.548858879517692	6.6691582938896365	6.153697624497212	10.231869623935253	8.750727732879716	13.906793481945476	1.8269547793240444	15.62643925490595	6.609354173576935	4.72951039664692	19.568651931181535	5.769826982228372	1.209630765700703	3.5805110176267507	38.69124536100021	5.3677158104148655	4.678924148812909	54.50680589385296	0.8933027068771016	1.5660714972580116	2.8922054719018613	21.06588209573469	0.026135975288596416	21.45123321489667	8.123569563136718	5.679679850844953	10.737856341279773	8.868281357021734	1
14500000	-6929.523215766708	-6520.2877983811595	-409.23541738554866	-6520.2877983811595	2.380472356603506	0.6919177226257839	1.0	0.3973344129005357	1.0908521127270472	0.20359363527461094	0.4222023732900918	-134.94377344540734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.1391544756836	22.997964698096805	59.780679757464824	1.8884420300125704	25.243484437180044	11.734742459784673	35.779529115840816	108.39815700159265	5.335543733689745	16.30890562817139	0.921653447918051	7.883970692796855	57.438767716578816	26.72260082009094	35.019166878484626	6.038714087776572	30.203183219759193	243.3749266632985	31.448841662512844	49.18261937718137	73.44012629044109	9.801509397758714	14.447417562790735	127.83685076123608	22.689426155261202	10.968984946934661	205.93775371027718	89.45601683842558	32.039261023194385	1.8258727135237665	17.46015455494285	31.076493237867982	26.577931620738283	17.570832120953877	5.548873268746559	47.461016577170625	65.61348759355137	14.364588610081993	70.4926173479908	17.524264458710512	53.18199182234666	13.045357038099759	117.51402910892114	34.350247720098984	14.161535787589067	165.54944961531135	13.423741069332989	4.756511965389793	8.784279617854882	63.981829964525915	0.07938084525834366	65.15222813113553	24.673110963573194	17.250467310993074	32.61328889476577	26.93496846151178	1
14510000	-6826.729272463811	-6516.718754383193	-310.01051808061743	-6516.718754383193	2.0008940756799523	0.7571724606530627	1.0	0.49029514020264503	1.0159165911687107	0.28826166314793683	0.49399710371461103	-123.24690110603986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.300910258785159	19.49383695826269	0.2690675448824687	0.3481881393353724	4.6543562030679055	1.332847480883402	6.596976487044967	19.986291341713496	0.9837596364891178	10.771273094828478	0.16993309513476587	1.4536348177345253	10.590474761260788	4.927073486967149	6.4567820259821795	1.1134091429786854	5.568818105167507	44.87310784711377	7.2273926723893664	9.068218381300605	13.540781511547491	1.8071877588220464	2.6637934124754685	23.5703688530763	3.7896827586411117	1.7039310212724155	37.9704974490587	16.493767645659638	5.907351406107027	1.7474499144265887	2.5501956316974903	5.729837710448283	51.59419381408078	3.239683954041418	1.0230930196145807	8.75079181162913	13.73842783434387	1.1511205217802611	12.997324186389722	28.293223637857558	2.234302478487166	2.319106177642231	21.667062314306605	8.859166625049395	2.6110829549684933	30.52376187007792	15.232988977878623	0.8900922190419948	1.619632441416361	11.796874869636403	2.2925571396153996	4.812789851639101	4.549191588351025	3.180615565753086	5.474119915549192	7.768793937091409	1
14520000	-6820.993982969721	-6519.835628022978	-301.15835494674286	-6519.835628022978	2.0485071303340643	0.7574318317042288	1.0	0.525585784971538	0.9208456081053942	0.3264944549425018	0.575757375998555	-123.85167310868864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.132975012653795	18.42162449279262	0.26567033946594804	4.748545712709172	4.595591017878496	2.547676654354641	7.472229996216629	1.9698725579674368	0.9713388387035843	5.28085811389568	0.16778754602556314	1.4352814482168166	10.456761056628768	4.864865015318031	12.85634939958615	1.0993514104751874	1.3742953750003688	44.306546892685354	5.67610193156224	1.1957178434710947	13.369817687891073	1.7843704842762749	2.6301607667644973	23.272773003037855	3.7418348073017036	3.937314923991645	1.2857169149451526	9.629323082016644	7.512177088354504	0.6197973754314383	2.5179972540857496	5.657493661245981	50.94277346250045	1.438479844169745	3.9080169746834397	8.640305660821541	3.4283462432129213	8.488542708450382	2.8871240931374893	27.935997750077803	2.206092519216985	2.56332629866228	21.39349731973842	8.74731215052471	2.578115823382712	1.695659504573713	1.7723188311144942	3.002244494823477	3.2370461283537546	11.64792934288159	2.263611665958268	3.3289922987352782	10.56101390572913	3.1404576030654434	5.089739405485587	0.3627054562935547	1
