#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Ala" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Ala" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Ala" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Ala">
#                            <taxonset id="TaxonSet.Ala" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Ala"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Ala" name="distribution">
#            <parameter id="gammaShape.s:Ala" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Ala" name="distribution">
#            <parameter id="ucldStdev.c:Ala" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Ala" id="treeLikelihood.Ala" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Ala">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Ala" shape="@gammaShape.s:Ala" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Ala" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Ala" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Ala" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Ala" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Ala">
#                <LogNormal S="@ucldStdev.c:Ala" id="LogNormalDistributionModel.c:Ala" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="92" id="rateCategories.c:Ala" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Ala" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Ala	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	sum(indicators.alltrees)
16260000	-5502.921831931083	-5251.6661014485335	-251.25573048254995	-5251.6661014485335	1.5392609360437417	0.6554057799256411	1.0	0.34271461298663347	0.9539449357184513	0.1586916344529662	0.38605399572833987	-86.29417630414837	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18.91398354267889	19.925275930702075	2.648213147554172	6.081208358806471	10.062422036793407	2.2927168407690672	41.44396701127932	9.127583558144751	5.155226085878963	8.601433744569684	2.654858563851327	4.3885963356440545	14.266836093759153	2.9980117140785416	0.1277663763368259	3.545218466981251	22.001821071047704	3.113316848673088	13.90780752723819	12.659358581981678	5.878880434061061	5.3078557561220245	5.468003900712904	2.6854866286219106	9.918341249858877	2.680580375215572	7.6255198227724135	6.0873500611672915	16.955469626968487	2.847457520158503	13.412744851082644	15.051812765351183	4.279976609561855	11.014942807618654	0.41702417777355755	2.783139257639693	0.5855685485304792	6.13148742376536	20.30898929128405	0.9732029899440833	14.598002133598607	8.12982348109854	7.188961489836671	3.7086740307956343	5.354420358778897	3.793812758015753	15.408034527225714	7.700718597374732	2
16270000	-5488.352113192993	-5238.691179638979	-249.6609335540145	-5238.691179638979	1.3200304042802407	0.6554057799256411	1.0	0.30703180986649015	0.9882915293532814	0.11114367167280298	0.33188387793207585	-81.00757354871553	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19.95963522996232	29.244591452720698	2.7946185063078035	6.417405425212895	10.618718840012507	2.4194687345519768	43.73517943278094	18.64395032937937	7.784509812322643	9.076960419728886	25.938857672449895	7.254053774265346	15.05557217360045	0.978396238702495	0.1348298871352376	4.913495809245036	1.7246454993598979	3.2854352714536255	14.676694862603291	13.359225938390528	6.203891885580112	5.559689325807762	5.770300214546061	2.833952636222017	10.466672606897744	2.828775142643503	23.110689153339983	6.423886669025782	39.328493206027865	0.7076688903152483	14.154262852987939	2.636712907453683	4.516593330371803	11.623899324162483	0.5951644580242738	2.9370039500842524	0.6299074146028224	6.470464147296404	1.7841208297140274	1.0270061111220226	15.405046589755644	8.579277379646408	20.935397677287114	3.9137065269451177	5.650437253895059	4.003552113170901	9.537229236912918	2.248821259043651	2
16280000	-5465.112687568986	-5238.866430659026	-226.24625690995995	-5238.866430659026	1.4721505948812736	0.7680160860291252	1.0	0.3310431817131795	0.9560827045448883	0.12013158299603452	0.34284247237516413	-81.6584853900715	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11.451898152693175	32.37274698190321	2.0704691983577663	0.4621787076841349	2.13308428743464	3.955016228735352	25.09318505992125	21.07436995487361	4.229076613515778	2.987338297306789	5.368419890331225	3.2483703209288834	1.6759161020695164	0.61871483039873	0.07735903575502226	8.527341536098348	0.9895203184135304	1.574855266080082	8.420795913764065	5.650392769431168	3.5595008228072302	3.1898877502625647	3.310726353768633	0.660280951009308	9.682664059229461	14.176040935628363	0.25820820211404694	3.5151510345543304	22.564836155834236	1.1160194058702901	1.3401843067748795	6.225894234734277	2.591408421077081	8.25364975498834	7.871521205681444	1.0477464996854573	5.965816649325452	3.86314376289787	1.023644460361316	0.44921333570096383	0.15707294485923787	4.922385085872157	9.228719247518688	2.245500382633527	9.020544095222313	7.584060837110098	11.382394389958222	2.914706762008155	2
16290000	-5451.198987827448	-5238.973670793302	-212.22531703414634	-5238.973670793302	0.9680474909468341	0.7680160860291252	1.0	0.37853027654527194	0.9218485275219296	0.1409427204962916	0.40008436706778644	-83.91897334766905	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6.83657510435022	36.509659309657025	2.17491738632873	2.7512349194721364	1.2734125592556695	2.092367698208095	0.10563498236045307	7.8799409120073935	2.1956659323168894	0.9625430268139494	6.776015247409291	1.7607837054639532	5.99725188909157	4.450800260775359	1.83930282288831	7.735764191010271	1.188376347273149	14.115763499169613	0.37879386451862185	3.776377386816323	5.690929256963533	9.331379409932918	1.255812382265066	6.842805053704243	3.2342924709935983	1.5927732117456324	1.3727881986138828	13.92739702115148	13.470797158673552	0.49830000929917356	8.88479577177395	3.317470343009743	3.003181161474498	1.008687935972525	0.02009821432189121	0.4176746590075496	5.3640243651394615	2.306226629141156	0.2943519672204472	7.6399912016532205	7.459387287921797	1.5344660063684155	5.509377695416045	0.9024526033042185	5.385100912252459	8.665730350017544	0.004872378082555301	0.1532193989297544	2
16300000	-5508.052970937264	-5239.299389470713	-268.7535814665505	-5239.299389470713	0.9656358730575975	0.7628287063930667	1.0	0.3308513631649429	0.9409768955397928	0.11684633196157247	0.3503289364834386	-80.68211043436027	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	24.70920320143439	52.73732939489712	31.195628714744053	0.8814146265364746	28.677581393773703	1.337216351828167	8.355914159913066	28.561348338826487	5.043440409631177	31.477057422283455	1.3980311666863712	8.342246308583064	13.004745450128988	1.5102634516873472	6.260711139719382	4.137410955700534	13.067366491682197	5.3534825068361735	8.7467516988486	13.93318467791661	31.62596468905733	33.72609039912359	77.9265334533117	24.73171989761244	29.622144047501802	21.15006567063442	29.471258041960127	50.33732209622117	0.7734065370968217	1.8009889450662544	32.112018192897956	2.1244823860151385	10.854296550091954	3.645666842878842	0.07264029928517675	1.5095874562893812	19.387012647800525	1.5410978473666597	0.3680305116737043	27.612962949635076	7.237412633384732	4.455015078829426	19.912358295144323	3.2617040571262446	11.731944383454797	47.909998795265054	0.017610072043158946	4.793828564171266	2
16310000	-5514.101913107195	-5234.874166917666	-279.227746189529	-5234.874166917666	1.0251701656074963	0.7628287063930667	1.0	0.4135240382167737	0.9649073793930872	0.13930523404523656	0.3775971941219552	-82.61237939318185	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30.430623715696118	90.43275950636917	3.2531272047059026	16.6289299454452	11.718398799618578	1.6468490423275435	10.290727609792391	35.174733763219734	0.7870320801679087	37.96568395706879	1.9422956965007245	10.273894964990594	16.01599663433555	0.17219893934610742	1.5093786636693274	5.095429218163247	1.7901679583557308	6.593082359071628	30.89584050176342	17.159416134890563	5.397778266059345	41.535372790884	95.9704365071827	30.458354156986722	36.481156911986005	26.0473672395869	29.004866692170996	61.992938221374196	0.9524889620190874	2.2180082642348515	12.279703045702123	2.6164066705193476	13.367610898729932	4.489821666203939	0.08946017385192102	2.3796722326945257	23.876078967306068	41.04794859520161	0.7660168180465526	34.00674956394486	8.91323685050966	5.48657463401089	24.52306849524318	4.016952227282112	14.448478248204411	59.003567766747395	0.0216876874411135	5.90384044376564	2
16320000	-5542.115375471321	-5234.1122557599565	-308.0031197113653	-5234.1122557599565	1.4260346668302775	0.6075823970808546	1.0	0.43540625804145594	0.9140187120790361	0.17730489603408497	0.4173723082657878	-83.84290218427203	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	61.227674789580334	60.9235410935442	12.739207001284951	33.45809551295103	23.57790354417134	3.313528455190787	20.705370002506076	70.77302061849063	1.5835411296099147	76.38852795805151	7.404969078644052	20.671502024268047	10.835485662198593	0.3464713952595027	3.03693236184998	10.252214545379333	2.61405398549586	13.265554669980006	8.184213087014351	34.52545568904137	10.860553347451699	83.5708896821754	193.09649157289502	4.744756239105148	73.40159808169207	52.40838128623661	58.35899262976226	124.7323583023056	1.9164472260582963	4.462724456519296	24.707270926131578	5.264318544257046	26.896186567445238	9.033707077773522	0.17999757357584106	4.7879990541916495	48.03965938780675	2.5745696394023763	0.22341456009266764	68.42298805324671	51.428200470886345	11.03921531607342	49.34142910435601	8.082274189156676	29.070936424122163	47.09168783989557	0.043636525034406064	11.87877140073222	2
16330000	-5491.474137656709	-5229.031674707881	-262.4424629488272	-5229.031674707881	1.6540383799919034	0.6075823970808546	1.0	0.41762608249361416	0.8980574202372887	0.16012898231490344	0.4144693494346705	-80.91282068150419	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	25.95542536282419	64.85784585133179	2.180488301259283	14.183440802759842	13.816975192810562	1.40465958901537	2.746684043157331	30.001855544536564	0.4944271743018451	0.05797205970291993	3.555514244245537	8.762992058285153	4.643560214688586	0.14687496252171864	1.2874059242138147	5.793893322844947	9.317046248290918	19.281773158098837	3.469423470080891	14.635912458444517	4.603968430575201	35.42708419199446	81.85680073704856	2.331755093575145	11.162791528697579	22.216780786404108	24.739343485720266	52.87611243397226	0.8124137182849979	1.8918228063390212	10.473821333999412	2.138272390075999	11.401738925985184	6.38513082140768	0.07630395246092639	2.029712095313688	18.730126938316552	1.0914027087677947	0.5270950811625287	1.305431394729187	7.537070629159094	4.679706197976513	20.91664896330734	3.4262098830223193	12.21053447372342	19.962946382308694	0.01849824564653045	5.035607926535618	2
16340000	-5523.708321345632	-5249.910607021922	-273.7977143237096	-5249.910607021922	1.5018881189971098	0.573733996632204	1.0	0.2645002706815367	1.0303281157735507	0.07422053068330588	0.267112522332717	-90.03440519005328	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26.630119606792547	42.44486634811334	2.237168663277434	11.94042052300528	18.66109912547592	1.4411727929484892	2.8180822918091235	30.781734084815138	6.351318170967472	0.05947900533936369	1.0622014900225754	8.99078028440815	4.764266514222333	0.15069288075697151	20.503257454286516	5.944501776393515	9.559236749376392	19.782990193898453	3.559608855696071	3.1353736520271323	4.723645567670798	36.34798798959341	83.98461453762893	2.392367536561048	11.452960966714897	22.794291418827143	6.275348267494895	54.25059226637455	17.746733779507323	1.9409994983100642	10.746081444077358	2.1938553771954137	11.698119644738897	6.551108105615824	55.14066076074279	2.0824731288347396	19.217004292758936	1.1197730057351412	0.7397016280995411	1.3393652268897986	1.5213191911678472	4.801352088617939	21.460363522455467	1.602079539621753	12.527939301809896	31.160115660261187	1.8538753257093452	3.2358263871697197	2
16350000	-5565.041901819267	-5249.068666277101	-315.9732355421659	-5249.068666277101	0.8803974656838964	0.68404486225314	1.0	0.34669024397797693	0.9605099805850272	0.12980421688619626	0.3625916559455062	-81.3992958948244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	76.43598612223623	195.64927910637428	12.480530195785953	34.27238896656323	53.56264015489909	7.79939901449133	8.088694385476925	88.35229559859577	3.874860067107906	0.1707215924604552	3.048819139726094	25.80608601066168	13.674794350936615	0.432531250791742	58.85015634089523	17.062403849216143	27.43771707762561	56.78278529141328	10.21708565759405	14.255192219919447	13.558200728649872	104.32902091942209	241.05963195306705	6.866772456298915	32.87324196948181	1.7664187311364823	18.012026989322706	155.7145660186222	50.93815262247051	5.571218338735989	5.967120975263732	3.0140700346584532	33.57691681540361	18.80353583235114	158.26931470499375	5.9772877300536456	55.15824544241296	3.214065696670559	0.3000412887766694	3.844357569803836	4.366616984849621	13.781240453759027	61.59732185213875	4.59842205988485	35.95873427354446	89.43835789485097	5.3211472858774425	9.287738263127558	2
16360000	-5464.4456130201315	-5253.34706111835	-211.09855190178098	-5253.34706111835	1.0493588451393694	0.644246466214795	1.0	0.3786782499985009	0.94220649637276	0.15151486241908577	0.3882268577190702	-79.01423291098334	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.859888426327934	29.574311712031275	0.010024933741647061	3.8824594140513256	9.662757120827575	2.8066930276341537	1.0434041372597176	11.397037194221157	4.688132495542623	7.306447770357955	0.39328355758606787	3.6373968125873635	1.2221748418729061	6.330054581879799	7.5913977804281645	3.4430585621504117	3.5393385077273085	7.324716483857795	1.1422391890569017	1.190299720409016	1.7489451399562157	13.457960812443549	4.776267538290165	0.8857818640530709	2.056063190725432	0.3145510833808957	2.3234681130785355	2.3940796257425796	4.133149255953321	0.7186613793508525	0.7697309870302781	13.412234294881847	4.331266858656551	2.42556909033592	0.14996369389377762	0.36706918921572645	7.115158362508367	1.6798992426578165	0.2706870540632891	0.4959043329218979	0.8233700439984886	1.7777162321574498	4.789488849529453	0.5931751619599985	5.559940961768969	2.2470441639218204	0.6864033709842623	0.361806959168385	2
16370000	-5436.52593557457	-5230.9064056000425	-205.619529974528	-5230.9064056000425	1.0674007933863607	0.7701672836472108	1.0	0.4261063257152696	0.9694301819669795	0.1792292768258446	0.42821312137264506	-80.85988488435135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7.298479413104113	21.420141484750232	3.233794284399308	2.920085733695611	7.15255902205477	2.0775682639970494	0.7723478487853253	0.09977626241694808	1.2528603764741792	7.409786329985793	8.324312980055845	1.3679062171407392	0.9046773692494223	1.7983809722727078	11.437608977415696	1.084065655792779	3.0208856729487152	4.328021015995917	1.5977777636748551	4.447209221572455	2.598614032259352	9.961841928120245	11.398383072805904	1.0052261060176721	1.5219375940889206	2.0664185985241077	3.850235274513807	1.7721438728614152	3.0594367249951095	0.5319670015919866	2.108079088572276	9.927994278671608	2.4456352690392427	7.068578094802111	6.976249697488529	0.4128260512777201	1.8753974091615802	0.5577505720075026	0.13601953885950627	0.24062869035021991	0.9236146207717336	1.3158998116142209	3.5452719398165558	6.949404912218208	9.471516061880662	1.663305390650036	5.097114666086851	4.879683365915892	2
16380000	-5455.23472842803	-5226.724710092117	-228.51001833591323	-5226.724710092117	1.1487743592351405	0.6650439097420416	1.0	0.5098082670917038	0.9999963866511824	0.24596289200502916	0.4652486767434472	-76.21123725377598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12.49782842148791	50.39789954335429	5.537510463377705	12.029902909587992	12.247956097773908	0.8859979218043609	1.151642200833149	3.0427016668368894	2.145383049672195	10.358676175045652	14.254453491327341	0.4215644890294523	3.8271932846057695	4.291027615958109	19.58562413633159	4.720395189346546	7.017659560060213	9.716836690989565	1.861657352250275	2.2397958917213963	6.065431783606104	22.056063311447023	27.328286236179	0.47069575604095854	2.6061476428890353	2.536759059058126	0.4210096457501632	1.512870304404855	1.3838011753254085	4.561692072514241	11.512930343014688	17.000578071313562	7.828666952573084	12.104148167371765	11.946046129571348	0.09025576201480122	3.21140798173956	2.5198367819562644	0.4147705476515867	5.592826908242818	1.8971413796429262	2.4009336359600693	6.070881056647142	11.947755186479387	1.2180712158932632	2.7985815949645634	6.686297000531711	1.0747260084445514	2
16390000	-5501.986598788177	-5230.888437603943	-271.09816118423345	-5230.888437603943	1.0311091469542149	0.7143554713563137	1.0	0.38731911483189696	0.8939496477505853	0.1266231587426495	0.38673104542942605	-82.99833020197832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27.42488647156583	42.31637288085554	12.15135867381042	29.261203893618873	26.87657360639153	1.116632484910379	15.853259637425062	0.6128881838755894	4.707768789185928	14.794436079694593	0.04035074330837753	7.676176309121309	0.5226136097577413	43.65727632049231	42.97814790689101	12.789372072178072	15.39935661141338	12.885169383752352	4.085169023975229	0.5321292567795914	13.309814509889124	48.39921080098242	8.358462137861448	1.749905154202767	3.828589938392211	3.2744375741685254	0.9238518363942919	69.95249749370119	3.7831560922166805	10.01004998531184	25.26365356955614	0.4969573410336542	17.179008637122514	26.561005490717243	26.214070784032938	12.111105119872068	7.047024198352891	14.719491160090438	0.3144437451757075	12.272743539186555	4.163034185023866	5.268541875543651	13.321772242821837	20.06719875272565	2.672901538055989	6.141129477450398	14.672223843262076	5.954903832261343	3
16400000	-5446.237500506865	-5232.574736680596	-213.6627638262688	-5232.574736680596	1.3316811895389682	0.7143554713563137	1.0	0.401938671869423	0.9588445368092536	0.20664170908012677	0.4504405767046074	-85.13242671513602	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8.040478448501785	22.800849604440405	3.5625575930126936	8.57885335378842	7.907656945758362	0.3273763572048903	4.647887698108735	0.17968768034472446	1.38023227659391	4.4911800920173786	0.011830104831552037	0.29202748476833407	0.15322081535351292	12.799520236452011	12.600412124227448	4.957048017577845	4.514811577551566	3.7776975610371823	3.433601789643165	0.9474034063320674	11.658292924177536	3.0667609636313635	1.4525040696134206	2.7960330864694276	0.5177203380933562	0.9600056056153039	0.14155367177816422	20.50880134363109	0.8556925364610054	2.9347647895925864	7.321693655245555	2.609804621961246	2.9070141619094807	7.787204240209792	7.6854892874414515	3.5507559823386625	0.3586696765810308	3.632391364894446	0.18956845376943135	3.5981454301781444	2.0553833816333977	1.5446407571917755	1.8640679367989754	0.4083120022325228	0.7836461687449027	6.648683909314883	4.3016294607329	1.7458696128365152	2
16410000	-5545.940645257009	-5240.140824546044	-305.7998207109653	-5240.140824546044	1.3213551141214008	0.6805182204489386	1.0	0.37905590293853597	0.908058879972699	0.1077388631604978	0.343618780405425	-85.34764663095814	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5544515529084	85.18792610534767	27.24478929535107	26.4027665351391	47.75237549966784	1.976944478774689	36.29937920658825	1.0435424920058431	7.068625745035941	27.12112066339506	85.3677537394969	1.763481421176354	0.9252624335266405	77.2931224431155	76.09075802528658	14.338675271896015	27.263825332879836	22.81257693602775	18.825508390937166	5.721133771881725	70.40153426218927	18.519407468934364	1.4693009995718749	21.84005667123146	3.1263844850667066	0.6465880738953829	29.1499304801723	123.84755554355209	4.88804929482504	5.695278563777694	44.21388878109595	15.7599616603892	28.947889614898145	41.502738344330055	46.41076021253507	38.651760601918795	74.62483865650854	21.935108921389336	1.0703884105451713	21.728306230639422	32.58857306813944	9.327701739650916	11.256643110025458	3.0813575363693837	4.732244502444573	128.59422395078084	49.23001326789589	49.72613388980062	2
16420000	-5623.7344243273	-5240.659044766399	-383.0753795609006	-5240.659044766399	1.1973460868239598	0.5941392588469934	1.0	0.3847491161541758	0.9850173870211056	0.14474611651177824	0.37200387135525825	-86.52888022810771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.65689107770967	37.66523665571754	92.59103881600205	135.21375759593008	244.54930193957807	10.124321297084286	185.89625653016844	5.344186237731601	36.19982196765672	138.89259029843362	437.18504821375785	9.031135017253582	4.738450807152596	395.8332740603805	389.67572951981424	73.43117471726299	139.6234089632822	116.82769091115284	96.40912912685093	73.95962420133837	360.5400962599949	94.84152613295662	7.524579249192021	111.84722346027851	151.26230182366146	0.5249054452248125	149.28252418694748	634.247677485897	25.032661315540718	29.166641084336526	226.42801586962645	80.70986170456585	148.24783319934605	212.54368153386355	237.67862632382614	197.94326407909622	382.1684682666674	18.99538829180438	72.80956621149413	111.27492748647056	166.89248883703937	47.76899421784963	57.64748216052274	15.780237666933067	24.234754346163903	658.5562994838644	252.11657541987287	254.65730665041602	1
16430000	-5490.557737691058	-5226.044152212474	-264.51358547858365	-5226.044152212474	1.176091673579869	0.676330355469203	1.0	0.4029203679703573	0.9867635692906054	0.176416134414667	0.4233256476707392	-95.65153712323492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.653991979685387	50.94123904538831	6.573722729194732	16.80157371064681	13.995104904707226	0.9907661715892083	3.904014655428792	0.37942331125411627	2.5700931267709364	9.861012355374378	31.03900037257373	0.6411870769840201	1.9241183898978065	6.490413564110333	27.66596241835477	5.213422253848996	9.912898578160815	19.245007855008346	6.391817271573489	5.25094079159433	6.530843793626257	6.7335014703818565	6.065545251178727	7.940861712538479	10.739229673667582	1.1294737094371146	10.598670615084398	0.3653744188169122	1.7772537900694134	2.0707555923568672	16.07579970461875	5.730190082560919	10.525210248402413	10.496298262626615	16.87456376003733	14.05345647707396	30.77757694175371	1.3486231212056896	16.550846636395963	7.900230188160361	11.84893226416979	1.1541125262086034	4.092821169363344	1.120355796302879	1.720604472301215	46.755782954054794	17.899620561962255	18.08000586547081	1
