#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Trp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Trp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Trp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Trp">
#                            <taxonset id="TaxonSet.Trp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Trp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Trp" name="distribution">
#            <parameter id="gammaShape.s:Trp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Trp" name="distribution">
#            <parameter id="ucldStdev.c:Trp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Trp" id="treeLikelihood.Trp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Trp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Trp" shape="@gammaShape.s:Trp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Trp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Trp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Trp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Trp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Trp">
#                <LogNormal S="@ucldStdev.c:Trp" id="LogNormalDistributionModel.c:Trp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="110" id="rateCategories.c:Trp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Trp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Trp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	indicators.alltrees55	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	popSizes.alltrees56	sum(indicators.alltrees)
19600000	-7015.968446715069	-6777.41615169406	-238.55229502100923	-6777.41615169406	1.5600923989013902	0.9989910957116142	1.0	0.5506921875223126	0.894991438947927	0.26633275090691055	0.5368975593866496	-131.18935719083498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6630460923373476	13.575366289142435	2.4155485667041496	0.3807422620875571	1.636478772584608	0.7960990166619808	5.6157784222046585	3.2669799862414313	0.7693771942986312	11.361409523026811	0.6125441768611748	2.633264304025169	1.1493516031478976	4.0683745499333375	0.3357771889321108	3.658290646773645	1.9544736574732946	0.9738515297350147	0.23409864328485247	0.487767046811427	0.9265680838085406	0.3734260161377575	0.6137058510961594	0.7312726276066371	0.05789031756618838	0.4674999211841625	1.8559156066855451	0.3824228856607546	4.274744255850535	2.036579919120914	1.6981991339952718	5.619033152337385	0.11716452384361759	0.958761768998151	7.102672289127974	0.6428298587351606	0.2606717634468016	0.09150233750564173	0.41688230776680624	1.118740984467171	2.2531211443213297	2.3645130431049024	2.6208477249038737	7.165850505608933	0.5299669460861421	0.24235680118845826	0.5847910545814412	0.13695297933570752	0.4856280361686976	0.668495648381576	0.4160919970966233	0.11205967839627368	0.12610489042075465	0.5336130910479773	1.992297488050004	1.2456855299620329	3.3096571559925123	1
19610000	-7151.252580184006	-6779.180725916187	-372.0718542678189	-6779.180725916187	1.1804392612541297	0.8760895773826426	1.0	0.5253800794070992	0.8977752965043186	0.41321862451899605	0.6117816253479279	-116.87478008890238	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50.21562048357776	68.02187929116859	33.11404416641312	8.314803055563587	22.43400571601975	8.528264365125576	76.98505311172691	2.7532183239435204	11.025135693212006	155.75021836615184	8.397187788335788	36.09864511410104	17.761762825364336	19.482692546181575	4.603070630677898	50.15042948034231	26.793303975654837	13.350243920441912	3.2091893824387063	4.539794282862622	12.702049080424336	5.119187319071569	19.686963676346082	10.024801166095118	0.7936013206764186	8.105015003234367	25.442200672774792	5.242522754694991	58.60121052399132	27.918874544599362	1.6021899187934985	77.02967124892793	8.058207409459508	13.143382832907296	3.8565898608347733	7.124960075408795	3.5734724636448996	12.885550074425062	65.1337598243727	15.336490800087361	60.29149298794904	32.414413198186544	35.928429886352866	98.23453496379672	7.265160842276283	90.34866544923538	0.7515857210292445	2.5853911828086265	6.657331779538709	4.2863100209423255	5.704082691224226	5.694228903531362	1.7287348176531208	7.315144770137479	27.311819733741643	17.076736201957974	45.37111559249569	2
19620000	-7051.202351916823	-6773.740834741677	-277.4615171751467	-6773.740834741677	1.7290826140757363	0.8581522933164524	1.0	0.5553250455352655	0.872766267191924	0.48642647458405375	0.6942730913205599	-127.42086691323749	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7.768643975838907	14.295294115029845	0.7296198317948126	1.8154085809946303	10.249068279314693	1.3193713220403485	11.910028459802554	0.4259386370316379	1.1377251072137147	24.095450459314748	1.299093025190774	5.584667065765331	2.7478463960964454	3.0140840763187025	10.93438594784752	0.34410085955697045	4.14507751808748	2.065359165330613	0.49647997023878127	0.7023321661163675	1.965079712630844	0.862327134388049	1.8929877572876421	1.1647533278745306	0.12277466771732697	0.9849627100971898	3.936054101995515	3.4604860721302786	9.065942763028403	4.319209729053033	0.24786795305766415	11.916931141068686	3.6483402775430944	9.15157681177492	2.6687484846717973	1.1022721144313854	0.24074550206448697	1.9934683669554578	0.039659535121736596	1.203507727196965	9.327439137157354	5.751787507077732	3.0831236583213024	2.9429669295727248	1.123961975722441	13.977455795788238	0.24774347372880104	0.6678040194425084	1.0299273398640567	2.8123142077626437	0.8824542485013782	0.880929811131847	0.9726624298556759	10.758421668257451	4.225294874393095	2.641868855642564	7.019171334146961	2
19630000	-7054.878380725414	-6780.271267099089	-274.60711362632514	-6780.271267099089	1.6192250577312997	1.0245019360612602	1.0	0.5087765681769313	0.9167720333934773	0.3073294876321727	0.5444953082855171	-115.84273541196423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.289033727928448	13.746262309388726	0.8724126433372331	2.1706994928942973	2.260825077860112	5.735145121756786	8.614013061770631	0.5092984538511437	0.2798443848973829	2.258242725366377	1.5533365879867846	6.677633946733085	1.3685223738674313	1.817275384654835	3.7198212858697506	5.864839122303814	5.435354610083595	2.469567534142337	13.47184455855263	0.8397845492152943	4.866822055812205	1.0310918946409153	1.3390993607493964	4.6231589292156325	0.14680271523683822	11.893699279009823	3.3931449143653576	2.5648272105709005	13.14937346587927	3.661268493960639	3.413066742581901	10.786256775937524	2.0353352496972894	3.671961431343872	0.4851256819914379	1.1083418730899681	0.48184097380301744	9.31109733281604	7.2512287272611236	0.3400818741961038	6.684129077380371	6.8774612809249	9.304196530550215	3.5189306079671385	8.561912320502023	16.712962869904892	2.2762932835161025	0.849318415439193	2.2842811350135515	5.949625702995942	0.7297506534438385	1.5731775467945872	0.9295800583533408	12.863936363479453	5.052221046652137	10.468694182278082	6.151889079448059	1
19640000	-7099.013051387206	-6751.2215287126655	-347.7915226745407	-6751.2215287126655	1.384049877909679	1.0245019360612602	1.0	0.5296614706818562	0.9038191717927295	0.2213516635518046	0.49681227580572473	-129.01788498367566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.916856415271077	16.73786780564864	3.3560349240267566	6.991093686566124	7.281357912505795	18.470975362321532	27.742841664300013	2.8074640132884827	2.361312494962987	19.857743971574905	6.804083235751633	19.159851019557642	4.407550726937489	24.083539493057167	11.98029445896437	18.888676159404632	17.505450857289116	7.953647224319826	9.487346378878755	2.7046638557356126	15.674398533471408	10.859626780543506	5.402282462810281	34.86316853330461	4.17439963652342	10.152043867594283	12.971723934271072	5.233718825733437	1.3103896658136958	6.895692463697633	5.439378287759239	6.011854214098074	8.433224684212204	23.310005800827835	12.769748016338337	10.524931492387493	1.55184787249922	29.98791587298849	5.529889798684629	1.326729944825408	21.52733381383921	7.285698376751563	20.70430325937267	11.33329308702306	17.849418147103854	3.1286443852207046	7.331175805428371	12.939583093663133	1.2750219631461763	26.38751231229072	2.3502816501128456	0.16417232202882773	5.870774654457746	19.02146686672668	22.591468936693357	2.5850127831076324	32.014723015341374	1
19650000	-7109.174323359817	-6774.482222126453	-334.6921012333639	-6774.482222126453	1.4594650035703647	0.895123658158002	1.0	0.6350027941133841	0.9021347552093142	0.4763284423035269	0.6762285047673877	-124.88611124270383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.338525632741476	10.821368930116476	5.900839327251949	5.687526474356848	5.923667705415284	8.140106929167018	22.569880123734794	2.2839811075719236	1.921019504450119	16.155046638318872	2.131522608695267	15.587283593104289	3.5857138482778135	19.592895561704424	9.746435244729007	15.366672303162066	5.941135585311812	6.4706011940505315	14.883630088196222	1.8289157538603842	12.751732507897017	6.965909637559675	4.394966782983992	23.445614293876258	3.3960363730920236	8.25908232022782	2.5849540179634487	4.257833711754999	1.0660529310829066	5.60991387108231	4.425145678582359	7.532517947535964	6.860756099982344	18.963595833992986	10.388686401578402	8.562440898020402	0.9764517006768545	24.39633526384368	4.498780311116518	25.849896613866903	17.5133228759042	5.927198841803323	18.093325195830726	4.694262281540633	14.521195511740126	0.5853848154670694	5.964196497847042	10.526853838872997	1.0372799301366846	21.46726701101995	1.6963659260420694	0.3848646410280041	4.776103392287987	15.474702705457206	18.379038163793386	7.331676497744811	26.04522166093182	3
19660000	-7054.293593681576	-6781.427811295794	-272.86578238578227	-6781.427811295794	1.4555234425027874	0.7803481125745966	1.0	0.6024565988445493	0.8889754407030153	0.5594730483743905	0.6967890299403837	-118.57798959792427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.391964003128496	20.845737761170675	2.03461918646078	3.6585753716986766	0.6044470976904508	2.8067223693817436	1.135709194579832	0.7878199113843602	1.3232803608949486	5.570286873714919	2.30301303191383	1.9509870722026919	1.4167062580282253	6.755662884102116	8.421816952714954	0.910772428136103	1.4938340184353487	2.2310740230716224	7.7312002253305785	7.6398776392972465	6.156665823503736	1.9174708994991878	1.515391835737613	7.149795356291984	1.1709589737007073	1.9754593248473247	0.8912964324884683	5.0269794261490315	0.008934552835791636	3.6533421244658015	1.5257975689910286	1.1699561001666305	7.649407296214154	6.538679294306167	35.32175647055847	4.2891612240453245	1.227362404947069	0.29101113604683654	3.283013992350388	8.91308722399916	6.038622773108387	13.443370174166155	6.238608534941329	3.714674743712285	5.006932295561069	11.121356053239236	0.2667364369046405	3.1840284225110285	0.35765584021920044	1.3520629965093984	0.17947352041398817	1.445656449477739	1.6468083707330956	0.5957778536955449	6.337122840144108	0.7069502332881963	0.841949331331383	2
19670000	-7086.621374415223	-6767.982433415744	-318.6389409994793	-6767.982433415744	1.1308257789602407	1.1189110757062772	1.0	0.539837841237247	1.0026836390053169	0.3517511388921613	0.5512270483424262	-113.79599000052885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.526823824896415	13.789975928134862	5.7040434316414785	10.256795451931316	4.291354872171694	6.704373429758319	3.1839543314572976	2.2086486850963136	3.7098090399475847	15.616267882365625	6.456484065956216	1.259370810859425	3.971728016449159	18.9394628522489	6.896583388645481	2.553345373424277	4.187955258419069	22.926461993594145	40.508366712667225	28.018542491794793	17.26017796600829	10.05410050388824	12.378691097669295	20.04441101854524	3.2827768887197233	8.240921604469445	2.4987445293017907	0.5123442197672828	0.025047968561773614	3.9676360503453325	4.277564892404782	4.286760157333349	15.508176120046137	0.07740760765062586	1.7836108305875737	12.02463933795144	0.994421145578836	0.8158480811291032	9.203911239836465	24.98778983999325	16.929244938963684	0.9393487085536105	17.489903896077557	10.414069725457688	4.450781414748392	7.712467073311527	7.197988070718503	8.92640575221171	20.46762180930058	3.7905009968083263	0.5031530038069439	0.8052552925401611	23.057474806067415	2.5032375562807156	3.193757777919238	6.558640393718617	18.45956006879868	1
19680000	-7052.996912113106	-6768.184480111669	-284.8124320014377	-6768.184480111669	1.4536189942449116	1.1189110757062772	1.0	0.6560512940093742	0.9821928366327667	0.5727576202019499	0.6849583863217341	-122.63745780057656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.676481484054122	32.81085918814993	2.346048538524402	6.970772000596425	26.20735880834902	5.2320647610039535	1.3095467269074146	7.800940939204155	1.5258285075625784	17.462889365809996	0.05024386359639342	0.517973799758885	1.6335546564598176	7.789719639664291	2.3183513175009063	1.050179973813107	4.082997889720102	6.1672479420609525	12.567447818582695	11.523906059309727	6.155587121518732	4.135208308983127	5.091302425475186	4.594488050834796	1.3501920198153678	3.389455623534056	1.0277228813854464	0.2107249747326274	5.182130130174031	12.554631708333165	2.990420528185616	2.6073318550339892	6.378446159752185	1.7498785340846548	0.25605676484678347	4.945682458972054	0.9605698634443479	4.408713061760962	3.7855291201232655	10.27737052454403	6.9629256549941605	0.3863500850365713	7.193522273465054	4.283262102103305	0.14124625645180428	3.172104546993803	3.5466182571948495	2.137863782398446	1.8927500543001805	1.5590167624790294	4.06829144756135	0.13996298408972332	2.251574291567751	1.029570844063814	1.3135788422866481	2.697540594630906	7.592337688204788	1
19690000	-7014.515764366668	-6772.136539744218	-242.3792246224505	-6772.136539744218	1.5325044574200979	1.2233691929231205	1.0	0.6100247186979277	0.8977884444472534	0.37378833582911586	0.6021529971207896	-124.55341114443657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.331451671937819	24.16508331055616	0.5331536064671555	2.446577969632858	0.03500393429244904	0.8506792243216083	0.35934844600706656	0.4525715762716323	3.507173495099241	0.685593574672011	4.0339570076125675	1.2965039163812848	0.01716501411640145	0.9805086686325655	3.0039984189153977	0.2951772713165163	0.39411734104460966	0.29059825729083333	9.180495539699892	0.6819523488800003	2.8804769998935447	2.006562691555821	1.4343454218457614	1.8235171612263121	0.6043820257708117	0.8197067409222668	0.17575311398044913	0.09432612935071566	0.1890535738524113	4.4166624389605955	1.6976309020518332	1.1671114073224165	2.855162935882434	0.783292389350341	3.4610561249506637	1.051061514524852	0.9689843434143854	0.45254942324324643	3.901492057051288	4.600425662470241	1.732686591557654	0.3396603105293767	3.5250545028497355	10.987371745972887	1.6711525478828415	3.9164072592704007	1.4093909956588349	3.442485927072236	1.8119439472433747	0.3004223866017424	3.4894375988579647	0.06265117154865296	1.9710552254640108	1.526627001310736	2.711591524131775	1.8157913170203512	3.3985332197125353	1
19700000	-6999.054316672491	-6768.769625676493	-230.28469099599852	-6768.769625676493	1.9683092867730119	1.251575792885904	1.0	0.6863939367625084	0.8694586218864687	0.5351680715128643	0.710269812137123	-126.43596273267492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.935590069739813	23.979214228207205	1.4376387492305809	0.8977729058720794	1.520418512886207	0.5765377689958745	0.13827112629973623	0.825248531881353	0.601411686574775	0.46465292518989704	0.04043292403334272	1.1615603454886139	0.011633385018124522	0.6645281372015929	0.0824214818132687	1.730269607983872	0.3511064490369912	1.2451272871799581	6.221972119932857	1.6116598044244046	1.6634596763683456	1.3599240988429109	1.9426308733152746	1.1337439803118874	0.9608723905418107	2.3213969782240285	0.8401090413751363	0.16720273142847894	0.6524825294148019	0.7001322487412244	0.500090479522956	1.2564679953520674	4.6354794743534855	4.78557516591526	2.038182272576087	3.290712283752939	1.3833558680455489	3.8612426531990565	0.667277872947029	6.947175273529826	1.4167281674178294	1.1638815660530601	2.389063939209953	2.6750843091444465	2.0043923133561554	0.9116277261908419	0.9551980547403363	2.3331040649037607	2.9217043984013014	0.3121897610539825	2.3649250043695815	2.6842793732146286	1.3987051499076006	0.7071382545355653	1.8377490398895895	0.12071608964240119	2.303315638058496	1
19710000	-7033.020730976164	-6772.375970003971	-260.64476097219296	-6772.375970003971	1.5688737355257814	1.0853425897515079	1.0	0.6501586391375592	0.8499876181042199	0.5081951500391126	0.7032815354992366	-123.15851738376871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.924803730022848	15.164711767836042	2.9786497902599005	9.656023134176403	1.4587144286465137	1.1636069897690329	0.39827196315803715	1.6655716444496236	11.528172367070736	2.445810204493666	0.08160442481320695	4.265585513725464	2.2818650438438066	5.433639561163669	1.5748524742416028	2.1970705689763115	1.1804470859150198	2.850315863168026	2.697287517527018	0.6424927829906382	4.977644878886752	4.070098287036902	0.11094523224433983	1.7807822599568732	1.711871570478024	2.0832639266965423	0.39943482214391934	0.3374597076918382	1.953543400004926	1.070416549749606	4.516039462783527	0.6880875062448121	3.4512335163893315	9.65856707501142	0.22672742192055365	2.04375495318051	1.7453888448895278	3.6628472610043263	1.029591412324366	6.791352668226866	7.686318910511475	9.784752509149707	2.569202300935246	4.8663371299582945	4.045398292158086	1.839907897292509	1.3103187770549074	5.00303008969585	7.101717618806961	0.411874805070499	4.773049422515279	3.6654053246742424	0.9433908898622041	7.198451656703931	2.1403199118118947	2.278529072142868	4.648705289086385	1
19720000	-7047.871221507748	-6768.763449143172	-279.10777236457614	-6768.763449143172	1.6832961232619585	0.9679198070773306	1.0	0.47344726001785387	0.8645839226163325	0.21364946860749912	0.47799296957918763	-124.93237623452173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.145285820556996	14.990772582251022	2.357601058281537	3.929680206550695	6.739581395729738	3.6238362344589925	0.5475352639612334	3.1997780494636294	15.848669963971313	2.640396158814082	5.0072929780383655	15.626420776975555	5.250682084287989	2.0829378690839317	1.794465107262898	3.0204827987064533	0.44006111405370324	12.362246926599433	3.708169716939045	2.273568088244931	4.582707762086889	3.3739919650287584	0.15252498955855534	0.5633078054986934	2.35344221766744	2.8640240075148955	0.053355801749628035	0.4639319540904084	1.828294688634612	1.4715844004390994	6.63569899686123	4.092266503935531	4.7446775801244465	9.98068652766767	2.4794628633863542	2.1939457991231377	2.618462661676194	2.413735777031183	7.251378122216026	1.4358645304269033	5.8858055422356275	4.025971729514895	4.533242662028069	1.0226830945238337	2.750373504263654	1.4532084759701602	3.4305103649615294	0.28273032463546505	9.763280347827669	1.744737878332782	6.561880115120962	5.0391161257164745	2.679578547114843	1.3440770000440057	17.96767603372203	1.4377364728884345	12.81229024769077	2
19730000	-7076.625766706947	-6767.574837254448	-309.0509294524995	-6767.574837254448	1.7861353828508397	1.09537897702067	1.0	0.5510191013074978	0.8519948680935965	0.3137695878312749	0.5782612576267956	-121.17388990534207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14.519700792658131	28.10971937310639	4.202634837970759	4.806038707469446	12.41130058204306	6.459812338708013	14.815955061100334	2.7372167753281484	14.090577807086856	4.706742408388891	9.32959067356466	0.38696227559868235	4.691116942457796	3.7130231271279643	4.0653662659519405	9.083721131937631	3.57748840355792	1.150448246804348	5.422109208327323	0.15034081633723442	2.153481422231846	0.3942137241694682	0.2718894413998709	1.0041465665167522	4.1952213324546435	1.0240869908135004	15.867874647516393	5.0867431299042725	41.7543528014345	2.623230867060943	11.828727205791072	9.24082041634061	8.457812327122149	18.026456954486	11.914178093918158	3.910904695103608	3.230850951050906	4.302699996920474	2.801006642385845	1.4832509230822728	1.43071372421399	0.817392636967465	0.058165801042917735	0.6743415665848984	2.6633063510839445	1.6322582253792493	1.9473210059713384	0.5039921015856176	25.80502403691028	1.5236297824247675	6.6226699612673	8.982675380181881	4.776588521466101	22.071290323018342	32.028990227775495	11.139677058845972	22.839053774596763	3
19740000	-7086.194064988247	-6777.101696854413	-309.09236813383404	-6777.101696854413	1.66114270896703	1.0155882035092039	1.0	0.49059519912485705	0.8408904563707408	0.26048061604979433	0.5166796141354978	-123.41143140903071	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.002545610974492	12.830097653672405	7.646109974273881	4.303858488156911	12.90326950839059	5.784830264192371	0.46294326278846515	25.492732107187837	8.649543199963958	6.675090070309058	8.354747112012538	0.34652881006628683	30.386349165110538	3.325051476921381	0.44902394165584486	15.368753310140123	6.680138764674848	1.0302385714244908	6.015044029912321	0.1346317909391409	8.00904435131965	15.472762258017498	0.2434798701039207	0.899223869533143	3.6831529136593355	3.928516511660104	14.209849555431912	4.555232266999286	37.39146450124479	1.4559062522161244	10.59275030590464	8.275252407890441	6.039057823334484	16.14288283912099	6.5397283998828835	1.3719656007814613	5.3633736368023115	11.693553441900962	2.508331069926751	7.117159948245923	8.097197587567829	9.5052232811574	0.052088089958563684	5.263776094190609	0.9613448408661525	3.282363565958901	3.929827173997015	0.45133025687082223	4.169859253124784	0.9449493716655899	3.0018624312883544	1.931702799615816	19.834058603114112	4.095688593311106	28.682299467265096	4.2142938037541455	20.452614186502647	3
